,0
NBPF7,-0.21155015
NBPF9,0.001250982
NBR1,0.16220708
NBR2,0.01700154
NCALD,0.071521744
NCAM1,0.01783455
NCAM2,-0.056817174
NCAN,-0.13058354
NCAPD2,0.09836066
NCAPD3,0.06687691
NCAPG2,0.032755103
NCAPG,-0.031930245
NCAPH2,0.112964235
NCAPH,-0.09329626
NCBP1,0.11574654
NCBP2,0.12480903
NCCRP1,-0.018208794
NCDN,0.058816455
NCEH1,0.05094133
NCF1B,-0.11889677
NCF1C,-0.042731527
NCF1,-0.01921406
NCF2,0.026589558
NCF4,-0.011639784
NCK1,0.12431971
NCK2,0.11583846
NCKAP1L,0.06371996
NCKAP1,0.1386204
NCKAP5L,0.040979482
NCKAP5,0.046394244
NCKIPSD,0.118428625
NCLN,0.08262189
NCL,0.168295
NCOA1,0.11652729
NCOA2,0.0958673
NCOA3,0.13224691
NCOA4,0.11993472
NCOA5,0.13135496
NCOA6,0.09311667
NCOA7,0.09186727
NCOR1,0.15753132
NCOR2,0.11206823
NCR1,-0.12727849
NCR2,-0.21598937
NCR3,-0.11022662
NCRNA00028,-0.13526548
NCRNA00029,-0.19497536
NCRNA00032,-0.12976778
NCRNA00051,-0.20781754
NCRNA00052,-0.15167108
NCRNA00081,0.072885066
NCRNA00085,-0.06378892
NCRNA00086,-0.041545954
NCRNA00087,-0.015118245
NCRNA00092,-0.072947875
NCRNA00093,-0.10960306
NCRNA00094,0.10638273
NCRNA00095,-0.11450363
NCRNA00099,-0.17173856
NCRNA00105,-0.10463211
NCRNA00107,-0.120614775
NCRNA00110,-0.1810387
NCRNA00111,-0.16725026
NCRNA00112,-0.15709883
NCRNA00113,-0.14393184
NCRNA00114,-0.1852931
NCRNA00115,-0.10324636
NCRNA00116,0.032224435
NCRNA00119,-0.14085439
NCRNA00120,-0.031894628
NCRNA00152,-0.051992882
NCRNA00157,-0.21710074
NCRNA00158,-0.16611473
NCRNA00159,-0.16582023
NCRNA00160,-0.20530622
NCRNA00161,-0.1464353
NCRNA00162,-0.19089946
NCRNA00164,-0.17114669
NCRNA00167,-0.14773197
NCRNA00169,-0.19191757
NCRNA00171,-0.08671866
NCRNA00173,-0.099660315
NCRNA00174,0.017282166
NCRNA00175,-0.17129555
NCRNA00176,-0.10129852
NCRNA00181,-0.062477477
NCRNA00182,-0.08579398
NCRNA00183,0.038632296
NCRNA00185,-0.104225434
NCRNA00188,0.14404982
NCRNA00189,-0.18160386
NCRNA00200,-0.14325064
NCRNA00201,0.10000119
NCRNA00202,-0.12192412
NCRNA00203,-0.21128821
NCRNA00204B,-0.10434309
NCRNA00207,-0.15897675
NCRNA00219,0.073150076
NCRNA00230B,-0.1265696
NCRNA00235,-0.1766782
NCS1,0.08635841
NCSTN,0.0996357
NDC80,-0.026148092
NDE1,0.099260435
NDEL1,0.10112856
NDFIP1,0.13179018
NDFIP2,0.10100913
NDNL2,0.078616
NDN,0.082044035
NDOR1,0.10696355
NDP,-0.13336456
NDRG1,0.13310763
NDRG2,0.1498915
NDRG3,0.06796019
NDRG4,0.02869138
NDST1,0.096905574
NDST2,0.11802453
NDST3,-0.1270851
NDST4,-0.2099324
NDUFA10,0.14923061
NDUFA11,0.14086388
NDUFA12,0.086616985
NDUFA13,0.12989813
NDUFA1,0.09440859
NDUFA2,0.114414364
NDUFA3,0.10382441
NDUFA4L2,0.04124406
NDUFA4,0.13142319
NDUFA5,0.14366783
NDUFA6,0.08971201
NDUFA7,0.12331567
NDUFA8,0.10094286
NDUFA9,0.09684921
NDUFAB1,0.08390845
NDUFAF1,0.049804907
NDUFAF2,0.026962537
NDUFAF3,0.12482114
NDUFAF4,0.051579073
NDUFB10,0.11731768
NDUFB11,0.10656887
NDUFB1,0.11136299
NDUFB2,0.08888563
NDUFB3,0.071490765
NDUFB4,0.11208854
NDUFB5,0.08141574
NDUFB6,0.070376836
NDUFB7,0.1020208
NDUFB8,0.1075869
NDUFB9,0.09050822
NDUFC1,0.09818105
NDUFC2,0.15754993
NDUFS1,0.1339132
NDUFS2,0.15358308
NDUFS3,0.13308674
NDUFS4,0.10733387
NDUFS5,0.15787518
NDUFS6,0.12607077
NDUFS7,0.10360194
NDUFS8,0.11452576
NDUFV1,0.098814175
NDUFV2,0.10657797
NDUFV3,0.079897575
NEAT1,0.15340409
NEBL,0.063989915
NEB,-0.026606146
NECAB1,0.0053467243
NECAB2,-0.14514676
NECAB3,0.08718385
NECAP1,0.124319635
NECAP2,0.12872595
NEDD1,0.08577963
NEDD4L,0.10254697
NEDD4,0.08066811
NEDD8,0.1642586
NEDD9,0.14767627
NEFH,-0.038411226
NEFL,-0.07038473
NEFM,-0.11594983
NEGR1,0.035512738
NEIL1,0.0062763244
NEIL2,0.09210528
NEIL3,-0.09373956
NEK10,-0.092213884
NEK11,0.031869855
NEK1,0.047579013
NEK2,-0.0731005
NEK3,0.0046071424
NEK4,0.06964058
NEK5,-0.08770764
NEK6,0.0823374
NEK7,0.14401926
NEK8,0.009596071
NEK9,0.1081988
NELF,0.10080719
NELL1,-0.08618747
NELL2,0.013255736
NENF,0.08706923
NEO1,0.12375749
NES,0.086357884
NET1,0.119758
NETO1,-0.19775721
NETO2,-0.021969182
NEU1,0.0962357
NEU2,-0.19978584
NEU3,-0.022589097
NEU4,-0.06828141
NEURL1B,0.1329241
NEURL2,-0.04095171
NEURL3,-0.050192706
NEURL4,0.06970898
NEURL,-0.084384434
NEUROD1,-0.1756208
NEUROD2,-0.17085624
NEUROD4,-0.198733
NEUROD6,-0.17526707
NEUROG1,-0.21916936
NEUROG2,-0.18190019
NEUROG3,-0.15920496
NEXN,0.04596278
NF1P1,-0.18634935
NF1,0.12379789
NF2,0.086977586
NFAM1,-0.0018146555
NFASC,0.069932446
NFAT5,0.07697136
NFATC1,0.08788506
NFATC2IP,0.07400612
NFATC2,-0.052757513
NFATC3,0.086882584
NFATC4,0.08880465
NFE2L1,0.12086307
NFE2L2,0.17096353
NFE2L3,0.003067057
NFE2,-0.120455265
NFIA,0.11164278
NFIB,0.12043632
NFIC,0.12920423
NFIL3,0.086505145
NFIX,0.09186704
NFKB1,0.14530027
NFKB2,0.04723136
NFKBIA,0.13802616
NFKBIB,0.066332474
NFKBID,-0.09814782
NFKBIE,0.061086547
NFKBIL1,0.086123735
NFKBIL2,-4.8425754e-05
NFKBIZ,0.104460105
NFRKB,0.09523521
NFS1,0.122743286
NFU1,0.0854243
NFX1,0.14819284
NFXL1,0.009648464
NFYA,0.083192594
NFYB,0.068591386
NFYC,0.1419289
NGB,-0.15051506
NGDN,0.12459739
NGEF,0.0058791633
NGFRAP1,0.08177311
NGFR,0.062152937
NGF,-0.12920423
NGLY1,0.10709683
NGRN,0.1743296
NHEDC1,-0.11150001
NHEDC2,0.0096418
NHEG1,-0.19390991
NHEJ1,0.059722297
NHLH1,-0.100661136
NHLH2,-0.13798569
NHLRC1,-0.044653498
NHLRC2,0.0073112547
NHLRC3,0.04561057
NHLRC4,-0.037960686
NHP2L1,0.116624266
NHP2,0.071679324
NHSL1,0.03887108
NHSL2,-0.025761781
NHS,0.057429593
NICN1,0.10076844
NID1,0.096227676
NID2,0.08277081
NIF3L1,0.062276796
NINJ1,0.14065942
NINJ2,-0.04130072
NINL,0.022515059
NIN,0.07310373
NIP7,0.07353112
NIPA1,0.11709238
NIPA2,0.08184785
NIPAL1,-0.05652757
NIPAL2,0.06716389
NIPAL3,0.1331415
NIPAL4,-0.10645301
NIPBL,0.071477704
NIPSNAP1,0.1335751
NIPSNAP3A,0.08829459
NIPSNAP3B,-0.06335943
NISCH,0.15929635
NIT1,0.09288894
NIT2,0.13589175
NKAIN1,-0.15926324
NKAIN2,-0.13685547
NKAIN3,-0.13041504
NKAIN4,-0.15453929
NKAPL,-0.10403165
NKAP,0.10913027
NKD1,-0.10935522
NKD2,-0.025516225
NKG7,-0.038040284
NKIRAS1,0.0708773
NKIRAS2,0.102435626
NKPD1,-0.12117108
NKRF,0.05660276
NKTR,0.11876508
NKX1-2,-0.15687644
NKX2-1,-0.07568005
NKX2-2,-0.1916359
NKX2-3,-0.08279477
NKX2-4,-0.14987712
NKX2-5,-0.194465
NKX2-6,-0.13957292
NKX2-8,-0.12916654
NKX3-1,0.025332652
NKX3-2,-0.17017296
NKX6-1,-0.1585043
NKX6-2,-0.17030047
NKX6-3,-0.15342952
NLE1,0.06884396
NLGN1,-0.08054696
NLGN2,0.07878871
NLGN3,-0.10044157
NLGN4X,-0.045492064
NLGN4Y,-0.0945325
NLK,0.08400189
NLN,0.08047822
NLRC3,-0.037001457
NLRC4,-0.027926283
NLRC5,0.044642992
NLRP10,-0.15747128
NLRP11,-0.15862773
NLRP12,-0.10490979
NLRP13,-0.14980638
NLRP14,-0.08957293
NLRP1,0.04822882
NLRP2,-0.0009337751
NLRP3,-0.029168893
NLRP4,-0.173851
NLRP5,-0.14708787
NLRP6,-0.087445416
NLRP7,-0.106803656
NLRP8,-0.14367256
NLRP9,-0.11432927
NLRX1,0.09835427
NMBR,-0.13996705
NMB,-0.0013206088
NMD3,0.088299066
NME1-NME2,-0.00041233184
NME1,0.116291486
NME2P1,-0.04413982
NME2,0.15672655
NME3,0.11475987
NME4,0.07396825
NME5,-0.02948103
NME6,0.06516625
NME7,0.011139349
NMI,0.03671966
NMNAT1,0.055013254
NMNAT2,0.012838598
NMNAT3,-0.01274814
NMRAL1,0.060413633
NMS,-0.20190185
NMT1,0.15230185
NMT2,0.074800216
NMUR1,-0.09985709
NMUR2,-0.12391581
NMU,-0.09333896
NNAT,-0.08727086
NNMT,0.10742642
NNT,0.1204743
NOB1,0.12935121
NOBOX,-0.16067345
NOC2L,0.13355283
NOC3L,0.06622419
NOC4L,0.052445143
NOD1,0.0309759
NOD2,-0.046368774
NODAL,-0.11964441
NOG,-0.095829055
NOL10,0.10495616
NOL11,0.064075634
NOL12,0.057942018
NOL3,0.08792137
NOL4,-0.0842457
NOL6,0.11511377
NOL7,0.07511453
NOL8,0.10968403
NOL9,-0.00070841756
NOLC1,0.1346614
NOM1,0.085175574
NOMO1,0.11822644
NOMO2,0.12541227
NOMO3,0.111153536
NONO,0.13023247
NOP10,0.14224125
NOP14,0.079534255
NOP16,0.030674877
NOP2,0.08507757
NOP56,0.15117668
NOP58,0.08244409
NOS1AP,-0.03900056
NOS1,-0.10917772
NOS2,-0.059352543
NOS3,0.033546638
NOSIP,0.11685521
NOSTRIN,0.03862502
NOTCH1,0.14896591
NOTCH2NL,0.06094589
NOTCH2,0.11715691
NOTCH3,0.13847043
NOTCH4,0.04901686
NOTO,-0.18647572
NOTUM,-0.09408192
NOVA1,-0.04234639
NOVA2,-0.08888204
NOV,0.05306249
NOX1,-0.11318859
NOX3,-0.1590666
NOX4,-0.019201873
NOX5,-0.15161157
NOXA1,0.031270236
NOXO1,-0.14397313
NPAS1,-0.06825639
NPAS2,0.051812045
NPAS3,-0.09830668
NPAS4,-0.12615086
NPAT,0.07969634
NPBWR1,-0.16018924
NPBWR2,-0.21748404
NPB,-0.16225979
NPC1L1,-0.11149648
NPC1,0.08111204
NPC2,0.14270641
NPDC1,0.10739451
NPEPL1,0.09843706
NPEPPS,0.13550119
NPFFR1,-0.14366946
NPFFR2,-0.17430954
NPFF,-0.13784662
NPHP1,0.0033519226
NPHP3,0.08620573
NPHP4,0.008193775
NPHS1,-0.10657803
NPHS2,-0.07466148
NPIPL3,0.06790134
NPIP,0.067933515
NPLOC4,0.094552755
NPL,0.016720388
NPM1,0.12556529
NPM2,-0.046057798
NPM3,0.026591009
NPNT,0.0960528
NPPA,-0.19045015
NPPB,-0.14578594
NPPC,-0.18592176
NPR1,0.09654737
NPR2,0.052041255
NPR3,-0.01910686
NPRL2,0.04633536
NPRL3,0.043082517
NPSR1,-0.16294493
NPS,-0.22687906
NPTN,0.09861218
NPTX1,-0.05259282
NPTX2,-0.060182963
NPTXR,0.0012497553
NPVF,-0.219618
NPW,-0.14938252
NPY1R,0.024102084
NPY2R,-0.09285952
NPY5R,-0.09724709
NPY6R,-0.1371051
NPY,-0.152727
NQO1,0.12572555
NQO2,0.09807236
NR0B1,-0.18813322
NR0B2,-0.10391266
NR1D1,0.05809601
NR1D2,0.07574852
NR1H2,0.12134365
NR1H3,0.12726124
NR1H4,-0.08098389
NR1I2,-0.03409062
NR1I3,-0.018731525
NR2C1,0.08235566
NR2C2AP,0.049737718
NR2C2,0.117420346
NR2E1,-0.17782684
NR2E3,-0.10034404
NR2F1,0.08321134
NR2F2,0.15038274
NR2F6,0.08221029
NR3C1,0.079216115
NR3C2,0.07822848
NR4A1,0.11917959
NR4A2,0.08085993
NR4A3,0.0392813
NR5A1,-0.21925165
NR5A2,0.00960649
NR6A1,-0.11825856
NRADDP,-0.14580926
NRAP,-0.11558394
NRARP,0.06551416
NRAS,0.0660471
NRBF2,0.11668874
NRBP1,0.118241146
NRBP2,0.123737484
NRCAM,-0.02238344
NRD1,0.13468483
NRF1,0.08292685
NRG1,0.007185439
NRG2,-0.11019022
NRG3,-0.104858905
NRG4,-0.1396461
NRGN,0.037935082
NRIP1,0.10057024
NRIP2,0.011074261
NRIP3,-0.068231024
NRK,-0.0709221
NRL,-0.1038667
NRM,0.072572
NRN1L,-0.09422823
NRN1,0.015196829
NRP1,0.15248826
NRP2,0.12879817
NRSN1,-0.12633155
NRSN2,0.09613974
NRTN,-0.07624439
NRXN1,-0.06007501
NRXN2,-0.03322074
NRXN3,-0.0044525056
NSA2,0.10896317
NSD1,0.07955348
NSDHL,0.057084534
NSFL1C,0.10853181
NSF,0.10357683
NSL1,0.11240619
NSMAF,0.081936
NSMCE1,0.11157023
NSMCE2,0.06898611
NSMCE4A,0.1123963
NSUN2,0.090403855
NSUN3,-0.025984762
NSUN4,0.04976868
NSUN5P1,-0.059372097
NSUN5P2,0.00067017373
NSUN5,0.0329622
NSUN6,0.040757794
NSUN7,-0.010166383
NT5C1A,-0.12232997
NT5C1B,-0.13898526
NT5C2,0.15270102
NT5C3L,0.07413937
NT5C3,0.112689234
NT5C,0.11402871
NT5DC1,0.057019867
NT5DC2,0.047253553
NT5DC3,0.02604332
NT5E,0.11200435
NT5M,-0.046771124
NTAN1,0.09993419
NTF3,-0.069279425
NTF4,-0.07964819
NTHL1,0.050510474
NTM,-0.030250154
NTN1,0.079731055
NTN3,-0.12709562
NTN4,0.14320824
NTN5,-0.13508357
NTNG1,-0.056051277
NTNG2,-0.10788747
NTRK1,-0.16036536
NTRK2,0.118523076
NTRK3,-0.08429613
NTSR1,-0.116585895
NTSR2,-0.2212387
NTS,-0.043817684
NUAK1,0.06521777
NUAK2,0.03565792
NUB1,0.06851803
NUBP1,0.08453439
NUBP2,0.07806243
NUBPL,0.07382646
NUCB1,0.12308514
NUCB2,0.11025134
NUCKS1,0.13706937
NUDCD1,0.09531265
NUDCD2,0.109843954
NUDCD3,0.13391332
NUDC,0.10513296
NUDT10,-0.10185634
NUDT11,-0.0711123
NUDT12,0.07102105
NUDT13,-0.07873592
NUDT14,0.087201975
NUDT15,0.024225261
NUDT16L1,0.1038258
NUDT16P1,0.01505222
NUDT16,0.13546014
NUDT17,-0.10490987
NUDT18,0.034826707
NUDT19,0.08922065
NUDT1,-0.009440879
NUDT21,0.06995227
NUDT22,0.043132015
NUDT2,0.050485726
NUDT3,0.050918948
NUDT4,0.08091063
NUDT5,0.05317006
NUDT6,-0.023820465
NUDT7,-0.010946705
NUDT8,-0.016340308
NUDT9P1,-0.1516359
NUDT9,0.07014892
NUF2,-0.1219551
NUFIP1,0.041053604
NUFIP2,0.08068817
NUMA1,0.17782646
NUMBL,0.0762912
NUMB,0.13658027
NUP107,0.11738828
NUP133,0.0823334
NUP153,0.12202388
NUP155,0.084315605
NUP160,0.08498346
NUP188,0.14317638
NUP205,0.1074369
NUP210L,-0.18962438
NUP210,0.07081754
NUP214,0.1411675
NUP35,0.085294954
NUP37,0.044168126
NUP43,0.046216782
NUP50,0.11272075
NUP54,0.09255437
NUP62CL,-0.038157515
NUP62,0.13378532
NUP85,0.037366197
NUP88,0.0681579
NUP93,0.073775776
NUP98,0.13287354
NUPL1,0.0854755
NUPL2,0.056193553
NUPR1,0.08222649
NUS1,0.098253526
NUSAP1,0.028785614
NUTF2,0.120821424
NVL,0.04880326
NWD1,-0.019199409
NXF1,0.088588946
NXF2B,-0.19782487
NXF2,-0.14496575
NXF3,-0.088591255
NXF4,-0.18339878
NXF5,-0.20860034
NXNL1,-0.13862936
NXNL2,-0.120807625
NXN,0.061228536
NXPH1,-0.20933051
NXPH2,-0.15733896
NXPH3,-0.046946205
NXPH4,-0.10474455
NXT1,0.048058465
NXT2,0.08433093
NYNRIN,0.054399014
NYX,-0.19893733
OAF,0.08476531
OAS1,0.099328995
OAS2,0.11558399
OAS3,0.06333349
OASL,0.024507347
OAT,0.10753986
OAZ1,0.14010234
OAZ2,0.15649422
OAZ3,-0.045442417
OBFC1,0.07024607
OBFC2A,0.042029485
OBFC2B,0.05065447
OBP2A,-0.16072863
OBP2B,-0.19253092
OBSCN,0.055776577
OBSL1,0.11246884
OC90,-0.21857022
OCA2,-0.064627856
OCEL1,0.07963459
OCIAD1,0.14543848
OCIAD2,0.10624277
OCLM,-0.14563353
OCLN,0.08410379
OCM2,-0.19160056
OCM,-0.14535747
OCRL,0.10317499
ODAM,-0.12045406
ODC1,0.09421383
ODF1,-0.22891776
ODF2L,0.0663644
ODF2,0.05564691
ODF3B,-0.0065019904
ODF3L1,-0.11633505
ODF3L2,-0.14137344
ODF3,-0.20277216
ODF4,-0.2125317
ODZ1,-0.03673171
ODZ2,0.009039826
ODZ3,0.018437745
ODZ4,0.0372714
OFD1,0.08777276
OGDHL,-0.02687007
OGDH,0.1513877
OGFOD1,0.1255172
OGFOD2,0.036515392
OGFRL1,0.03723201
OGFR,0.08477699
OGG1,0.039214063
OGN,0.036076266
OGT,0.1074196
OIP5,-0.11134739
OIT3,-0.055957653
OLA1,0.11432202
OLAH,-0.15584445
OLFM1,0.04463224
OLFM2,0.06825867
OLFM3,-0.15129462
OLFM4,-0.03221666
OLFML1,0.025523847
OLFML2A,0.09760282
OLFML2B,0.012910713
OLFML3,0.06886466
OLIG1,-0.13957413
OLIG2,-0.17765948
OLIG3,-0.22020957
OLR1,-0.031286016
OMA1,0.0753683
OMD,-0.026491702
OMG,-0.1307277
OMP,-0.2085778
ONECUT1,-0.10816304
ONECUT2,-0.07540323
ONECUT3,-0.13995259
OOEP,-0.17215605
OPA1,0.15200761
OPA3,0.068818204
OPALIN,-0.17083095
OPCML,-0.11003299
OPHN1,0.075923085
OPLAH,0.053301875
OPN1LW,-0.24160665
OPN1MW,-0.15653816
OPN1SW,-0.18933485
OPN3,0.045258895
OPN4,-0.19508232
OPN5,-0.21657981
OPRD1,-0.17507818
OPRK1,-0.09807513
OPRL1,-0.09021557
OPRM1,-0.14956726
OPTC,-0.14726777
OPTN,0.080831274
OR10A2,-0.20060621
OR10A3,-0.21150416
OR10A4,-0.17516206
OR10A5,-0.19799389
OR10A6,-0.17043442
OR10A7,-0.15857707
OR10AD1,-0.1866144
OR10AG1,-0.13992095
OR10C1,-0.18756096
OR10G2,-0.22301099
OR10G3,-0.18829262
OR10G4,-0.22809209
OR10G7,-0.22114325
OR10G8,-0.21971977
OR10G9,-0.18735531
OR10H1,-0.13650948
OR10H2,-0.17375922
OR10H3,-0.19645019
OR10H4,-0.17241915
OR10H5,-0.14245789
OR10J1,-0.2176786
OR10J3,-0.1539675
OR10J5,-0.1427499
OR10K1,-0.18824382
OR10K2,-0.2133646
OR10P1,-0.17276257
OR10Q1,-0.15786096
OR10R2,-0.19367525
OR10S1,-0.20177022
OR10T2,-0.20791303
OR10V1,-0.1616882
OR10W1,-0.15528573
OR10X1,-0.187821
OR10Z1,-0.18003254
OR11A1,-0.12782037
OR11G2,-0.18491928
OR11H12,-0.1647795
OR11H1,-0.19495651
OR11H4,-0.177882
OR11H6,-0.20350233
OR11L1,-0.13629381
OR12D2,-0.21171546
OR12D3,-0.16789852
OR13A1,-0.14607804
OR13C2,-0.14671803
OR13C3,-0.17296922
OR13C4,-0.15874937
OR13C5,-0.19944774
OR13C8,-0.20372339
OR13C9,-0.19075297
OR13D1,-0.2066792
OR13F1,-0.20107631
OR13G1,-0.16996966
OR13H1,-0.1699057
OR13J1,-0.19310203
OR14A16,-0.14566651
OR14C36,-0.15884289
OR14I1,-0.21071078
OR14J1,-0.20419584
OR1A1,-0.14982575
OR1A2,-0.16102938
OR1B1,-0.22793527
OR1C1,-0.19636664
OR1D2,-0.20862721
OR1D4,-0.18349427
OR1E1,-0.15992527
OR1E2,-0.1724569
OR1F1,-0.20947047
OR1F2P,-0.19896153
OR1G1,-0.22404638
OR1I1,-0.15140426
OR1J1,-0.21370351
OR1J2,-0.19785394
OR1J4,-0.20269713
OR1K1,-0.15700056
OR1L1,-0.16328642
OR1L3,-0.1772131
OR1L4,-0.20971735
OR1L6,-0.21471412
OR1L8,-0.19050582
OR1M1,-0.19839074
OR1N1,-0.22050825
OR1N2,-0.18874079
OR1Q1,-0.18694815
OR1S1,-0.17058255
OR1S2,-0.19098732
OR2A12,-0.18207051
OR2A14,-0.16508465
OR2A1,-0.10385537
OR2A25,-0.15549819
OR2A2,-0.20382053
OR2A4,-0.08520186
OR2A5,-0.1669889
OR2A7,0.049299963
OR2A9P,0.022164445
OR2AE1,-0.2108956
OR2AG1,-0.15255095
OR2AG2,-0.2077171
OR2AK2,-0.19850218
OR2AT4,-0.18299165
OR2B11,-0.16234165
OR2B2,-0.21716769
OR2B3,-0.17494616
OR2B6,-0.19325937
OR2C1,-0.18739457
OR2C3,-0.14948192
OR2D2,-0.19016594
OR2D3,-0.2173403
OR2F1,-0.17390652
OR2F2,-0.17407301
OR2G2,-0.1677117
OR2G3,-0.17370372
OR2G6,-0.2064627
OR2H1,-0.16408783
OR2H2,-0.18612885
OR2J2,-0.1539952
OR2J3,-0.12852257
OR2K2,-0.2188582
OR2L13,-0.12314938
OR2L1P,-0.19039036
OR2L2,-0.19624983
OR2L3,-0.15492219
OR2L8,-0.21008688
OR2M1P,-0.15268616
OR2M2,-0.1721642
OR2M3,-0.15779033
OR2M4,-0.19106174
OR2M5,-0.21486133
OR2M7,-0.15828624
OR2S2,-0.15703565
OR2T10,-0.18473203
OR2T11,-0.14956892
OR2T12,-0.1682486
OR2T1,-0.19366355
OR2T27,-0.17674947
OR2T29,-0.1552036
OR2T2,-0.18532708
OR2T33,-0.1902714
OR2T34,-0.16630267
OR2T35,-0.15137316
OR2T3,-0.22121267
OR2T4,-0.16838397
OR2T5,-0.14132251
OR2T6,-0.21936665
OR2T8,-0.19385965
OR2V2,-0.1990823
OR2W1,-0.18384469
OR2W3,-0.0803198
OR2W5,-0.17792857
OR2Y1,-0.15752792
OR2Z1,-0.16424167
OR3A1,-0.22965626
OR3A2,-0.19806848
OR3A3,-0.21557671
OR3A4,-0.1873505
OR4A15,-0.20506427
OR4A16,-0.19934155
OR4A47,-0.16120954
OR4A5,-0.17441425
OR4B1,-0.15805309
OR4C11,-0.20569575
OR4C12,-0.22307703
OR4C13,-0.14796075
OR4C15,-0.18385826
OR4C16,-0.18392701
OR4C3,-0.19751716
OR4C45,-0.18770856
OR4C46,-0.16446139
OR4C6,-0.21359153
OR4D10,-0.17312889
OR4D11,-0.17973989
OR4D1,-0.16678955
OR4D2,-0.20665374
OR4D5,-0.19272366
OR4D6,-0.14306565
OR4D9,-0.15341695
OR4E2,-0.15196872
OR4F15,-0.16500346
OR4F17,-0.13945213
OR4F21,-0.18528622
OR4F29,-0.17388102
OR4F4,-0.14366716
OR4F5,-0.15027554
OR4F6,-0.16634604
OR4K13,-0.15835634
OR4K14,-0.15360026
OR4K15,-0.16898815
OR4K17,-0.16995557
OR4K1,-0.20512827
OR4K2,-0.19347477
OR4K5,-0.2054418
OR4L1,-0.15888605
OR4M1,-0.20713452
OR4M2,-0.1537974
OR4N2,-0.20400341
OR4N3P,-0.13661975
OR4N4,-0.16646244
OR4N5,-0.13525845
OR4P4,-0.13410605
OR4Q3,-0.19298364
OR4S1,-0.21587993
OR4S2,-0.1930432
OR4X1,-0.18078654
OR4X2,-0.2170268
OR51A2,-0.21707101
OR51A4,-0.21693724
OR51A7,-0.21126723
OR51B2,-0.14811148
OR51B4,-0.18487532
OR51B5,-0.18008329
OR51B6,-0.22334555
OR51D1,-0.21287158
OR51E1,-0.05922709
OR51E2,-0.1028996
OR51F1,-0.19915132
OR51F2,-0.20745054
OR51G1,-0.14780223
OR51G2,-0.20383748
OR51I1,-0.1803026
OR51I2,-0.20132332
OR51L1,-0.152914
OR51M1,-0.18197037
OR51Q1,-0.13981566
OR51S1,-0.19976234
OR51T1,-0.21260141
OR51V1,-0.16730535
OR52A1,-0.15568587
OR52A4,-0.18857583
OR52A5,-0.2079553
OR52B2,-0.14509101
OR52B4,-0.20019938
OR52B6,-0.20726465
OR52D1,-0.17887662
OR52E2,-0.15168305
OR52E4,-0.15803863
OR52E6,-0.20630504
OR52E8,-0.18758634
OR52H1,-0.23119426
OR52I1,-0.19986294
OR52I2,-0.1544478
OR52J3,-0.16650222
OR52K1,-0.14244641
OR52K2,-0.15646808
OR52L1,-0.15908395
OR52M1,-0.19373491
OR52N1,-0.19765091
OR52N2,-0.20679973
OR52N4,-0.14245096
OR52N5,-0.14998654
OR52R1,-0.16326231
OR52W1,-0.19600949
OR56A1,-0.1944615
OR56A3,-0.21808301
OR56A4,-0.18311843
OR56A5,-0.17194544
OR56B1,-0.15900734
OR56B4,-0.15007444
OR5A1,-0.1857782
OR5A2,-0.21860427
OR5AC2,-0.18077217
OR5AK2,-0.20528324
OR5AN1,-0.17063051
OR5AP2,-0.14472207
OR5AR1,-0.20679453
OR5AS1,-0.21265674
OR5AU1,-0.18004233
OR5B12,-0.17511901
OR5B17,-0.20609963
OR5B21,-0.13681224
OR5B2,-0.23328665
OR5B3,-0.17941076
OR5C1,-0.21026836
OR5D13,-0.14359944
OR5D14,-0.15476327
OR5D16,-0.22501391
OR5D18,-0.17747083
OR5E1P,-0.14441761
OR5F1,-0.16621932
OR5H14,-0.1664412
OR5H15,-0.22959873
OR5H1,-0.16585864
OR5H2,-0.20883536
OR5H6,-0.1568844
OR5I1,-0.18283771
OR5J2,-0.1541839
OR5K1,-0.23150322
OR5K2,-0.14424776
OR5K3,-0.19788767
OR5K4,-0.14255339
OR5L1,-0.17487065
OR5L2,-0.19061983
OR5M10,-0.2218661
OR5M11,-0.19161971
OR5M1,-0.15414478
OR5M3,-0.15993512
OR5M8,-0.15663481
OR5M9,-0.16107269
OR5P2,-0.14049563
OR5P3,-0.17765562
OR5R1,-0.14450063
OR5T1,-0.20626499
OR5T2,-0.14306766
OR5T3,-0.17248005
OR5V1,-0.22549303
OR5W2,-0.1590926
OR6A2,-0.20899259
OR6B1,-0.20228979
OR6B2,-0.21676295
OR6B3,-0.16077437
OR6C1,-0.22271875
OR6C2,-0.15243833
OR6C3,-0.17329532
OR6C4,-0.1724771
OR6C65,-0.21861522
OR6C68,-0.16940749
OR6C6,-0.15654697
OR6C70,-0.14088283
OR6C74,-0.18694271
OR6C75,-0.1791508
OR6C76,-0.22420706
OR6F1,-0.14078751
OR6K2,-0.19118263
OR6K3,-0.18078263
OR6K6,-0.20932098
OR6M1,-0.18350546
OR6N1,-0.17339839
OR6N2,-0.20464435
OR6P1,-0.19210255
OR6Q1,-0.20784575
OR6S1,-0.19589135
OR6T1,-0.17547934
OR6V1,-0.19447446
OR6W1P,-0.13955806
OR6X1,-0.1843858
OR6Y1,-0.17458795
OR7A10,-0.13492602
OR7A17,-0.14714198
OR7A5,-0.19002466
OR7C1,-0.19548903
OR7C2,-0.17336807
OR7D2,-0.17993714
