,0
LOC162632,0.034355488
LOC168474,-0.1758151
LOC200030,0.16785114
LOC200726,-0.33532366
LOC201651,-0.19058986
LOC202181,-0.13014045
LOC202781,0.088636555
LOC219347,-0.07654545
LOC220429,-0.26594657
LOC220594,-0.058103785
LOC220729,0.031535983
LOC220930,-0.022306731
LOC221122,-0.34149855
LOC221442,-0.074278295
LOC221710,0.13745423
LOC222699,-0.15266366
LOC253039,0.11483649
LOC253724,-0.18763432
LOC254312,-0.29631045
LOC254559,-0.054319702
LOC255025,-0.35434043
LOC255167,-0.2032255
LOC256880,-0.2609396
LOC257358,-0.24101195
LOC25845,0.13121344
LOC26102,-0.26325274
LOC282997,-0.047401104
LOC283050,-0.17392115
LOC283070,0.120937616
LOC283174,-0.03019148
LOC283267,0.12842372
LOC283314,-0.06583141
LOC283332,-0.296983
LOC283392,-0.1687224
LOC283404,-0.27087623
LOC283663,-0.11742605
LOC283731,-0.27395982
LOC283761,-0.27109858
LOC283856,-0.27529457
LOC283867,-0.2918379
LOC283914,-0.327298
LOC283922,-0.07437632
LOC283999,-0.28612986
LOC284009,-0.2645347
LOC284023,-0.0054949694
LOC284100,-0.22385328
LOC284232,-0.16863362
LOC284233,-0.18498205
LOC284276,-0.22873752
LOC284379,-0.27752385
LOC284440,-0.059015445
LOC284441,-0.035519183
LOC284551,-0.24768232
LOC284578,-0.21644913
LOC284632,-0.29538682
LOC284661,-0.294396
LOC284688,-0.33979514
LOC284749,-0.20996863
LOC284788,-0.32391003
LOC284798,-0.30188203
LOC284837,-0.11031342
LOC284900,0.07146238
LOC285033,-0.12221798
LOC285045,-0.30322617
LOC285074,0.10358576
LOC285194,-0.3369635
LOC285205,-0.27817535
LOC285359,-0.07350502
LOC285370,-0.32079983
LOC285375,-0.34377602
LOC285401,-0.2956042
LOC285419,-0.20509344
LOC285456,-0.23381509
LOC285501,-0.2974654
LOC285548,-0.26676837
LOC285593,-0.20813538
LOC285627,-0.31698385
LOC285629,-0.25626355
LOC285692,-0.29377964
LOC285696,-0.22559544
LOC285733,-0.22637065
LOC285735,-0.27886102
LOC285740,-0.2941107
LOC285768,-0.22848094
LOC285780,-0.2652415
LOC285796,-0.30522403
LOC285830,-0.11239281
LOC285847,-0.25991574
LOC285954,-0.22372593
LOC286002,-0.15685046
LOC286094,-0.33439767
LOC286135,-0.295878
LOC286238,-0.2996778
LOC286359,-0.3428615
LOC286367,-0.12157024
LOC286467,-0.17426285
LOC29034,-0.28726476
LOC338588,-0.34033498
LOC338651,-0.15823272
LOC338758,-0.11571821
LOC338799,0.10827342
LOC339047,0.16758393
LOC339240,-0.30027565
LOC339290,0.17366436
LOC339524,-0.14082262
LOC339535,-0.19483271
LOC339568,-0.36911243
LOC339674,-0.17660022
LOC339788,-0.28385755
LOC340017,-0.35957852
LOC340074,-0.3347877
LOC340094,-0.3173363
LOC340357,-0.2989034
LOC340508,-0.28473032
LOC341056,-0.21164167
LOC342346,-0.2521335
LOC344595,-0.05266094
LOC344967,-0.175637
LOC347376,-0.34999278
LOC348021,-0.30983573
LOC348840,-0.30601826
LOC348926,-0.07611998
LOC349114,0.036016963
LOC349196,-0.18807484
LOC360030,-0.33565253
LOC374443,-0.0044806115
LOC374491,-0.24765249
LOC375190,-0.07193358
LOC387646,-0.14733884
LOC387647,0.17143641
LOC388152,0.14215784
LOC388242,-0.1899389
LOC388387,-0.25603676
LOC388428,-0.31603885
LOC388588,-0.16811046
LOC388692,0.08136225
LOC388789,0.20251997
LOC388796,0.14491694
LOC388946,-0.33184472
LOC388955,0.13629502
LOC389033,-0.28120905
LOC389332,-0.1748992
LOC389333,-0.10382245
LOC389458,-0.2504185
LOC389493,-0.17064689
LOC389634,-0.22557074
LOC389705,-0.2294208
LOC389791,-0.25577334
LOC390595,-0.14601621
LOC390858,-0.3559125
LOC391322,-0.19808555
LOC392196,-0.3292368
LOC399744,0.015671652
LOC399815,-0.21856238
LOC399959,0.04473579
LOC400027,0.080901414
LOC400043,-0.007913503
LOC400657,0.062201787
LOC400696,-0.20718113
LOC400752,-0.14354318
LOC400759,-0.14273362
LOC400794,-0.2483896
LOC400804,-0.260362
LOC400891,-0.2716447
LOC400927,-0.13697928
LOC400931,-0.08842379
LOC400940,-0.24561547
LOC401010,-0.12740445
LOC401052,-0.09592622
LOC401093,-0.031662643
LOC401127,-0.24567787
LOC401387,-0.25676218
LOC401397,0.20929427
LOC401431,-0.11892197
LOC401463,-0.27143225
LOC401588,-0.07250884
LOC402377,-0.2494897
LOC402644,-0.30761886
LOC407835,-0.029829506
LOC415056,-0.31303734
LOC440040,-0.26233256
LOC440173,-0.19577122
LOC440354,0.00084353826
LOC440356,-0.21737605
LOC440461,-0.22034433
LOC440563,-0.31893945
LOC440896,-0.25438762
LOC440905,-0.11484802
LOC440925,-0.1737879
LOC440944,0.10566357
LOC440957,0.01486746
LOC441046,-0.2146446
LOC441089,0.015661284
LOC441177,-0.2655427
LOC441204,-0.13693509
LOC441208,-0.07415492
LOC441294,-0.102484524
LOC441454,-0.24654767
LOC441455,-0.21443588
LOC441601,-0.26349413
LOC441666,-0.1606132
LOC441869,0.004735439
LOC442308,-0.26009592
LOC442421,-0.23127359
LOC442454,0.03141007
LOC442459,-0.27656555
LOC493754,0.19723141
LOC494141,-0.28704706
LOC541471,0.020526014
LOC541473,-0.22052866
LOC550112,0.08670846
LOC550643,0.16089846
LOC554202,-0.15935212
LOC55908,-0.22774932
LOC572558,-0.23448034
LOC595101,-0.028930342
LOC606724,-0.08915356
LOC613037,-0.17184328
LOC619207,-0.12734699
LOC641298,-0.084235355
LOC641367,-0.22483169
LOC642587,-0.1563755
LOC642597,-0.27152863
LOC642826,-0.052928828
LOC642846,0.03670389
LOC642852,0.08979543
LOC642929,-0.3064538
LOC643008,-0.11465685
LOC643387,-0.13590865
LOC643486,-0.2954248
LOC643677,-0.22615935
LOC643719,-0.23431459
LOC643763,-0.14837958
LOC643837,0.03214094
LOC643923,-0.3086719
LOC643955,-0.35390776
LOC644145,-0.35758263
LOC644165,-0.16481711
LOC644172,-0.14420174
LOC644538,-0.0840146
LOC644669,-0.30795655
LOC644936,-0.14779912
LOC645166,-0.032367855
LOC645323,-0.14961545
LOC645332,-0.015899068
LOC645431,-0.18266122
LOC645676,-0.07755603
LOC645752,-0.31353113
LOC646214,0.0146921445
LOC646471,-0.06012135
LOC646498,-0.29792
LOC646627,-0.28397804
LOC646762,0.11352203
LOC646813,-0.32012817
LOC646851,-0.08543186
LOC646982,-0.2576949
LOC646999,-0.15845741
LOC647121,-0.110554196
LOC647288,-0.23995146
LOC647309,-0.23598365
LOC647859,-0.23554944
LOC647946,-0.2107394
LOC647979,0.29245043
LOC648691,-0.24247825
LOC648740,-0.15918283
LOC649330,-0.16619909
LOC650293,-0.32110628
LOC650368,-0.16961658
LOC650623,-0.113506034
LOC651250,0.22952534
LOC652276,-0.08543464
LOC653113,-0.13766207
LOC653501,0.0085592605
LOC653544,-0.30769295
LOC653545,-0.3416315
LOC653566,0.22385961
LOC653653,-0.040360298
LOC653786,-0.2736588
LOC654342,0.10211228
LOC654433,-0.04878715
LOC678655,0.10846329
LOC723809,-0.22183588
LOC723972,-0.1714187
LOC727677,-0.33997262
LOC727896,-0.14020565
LOC727924,-0.3300849
LOC728024,-0.14928183
LOC728190,0.064295776
LOC728264,-0.03556039
LOC728276,-0.33299634
LOC728323,-0.18254377
LOC728392,0.03890038
LOC728410,-0.3073222
LOC728554,0.08388558
LOC728606,-0.18192177
LOC728613,0.049024448
LOC728640,-0.10631516
LOC728643,-0.06022972
LOC728723,-0.16345207
LOC728743,0.067796245
LOC728758,-0.0663682
LOC728819,-0.16406284
LOC728855,0.091032095
LOC728875,-0.062363606
LOC728989,-0.19301471
LOC729020,-0.13618708
LOC729082,0.15013376
LOC729121,-0.34834868
LOC729156,-0.24870896
LOC729176,-0.123986036
LOC729234,-0.082377516
LOC729375,-0.123161025
LOC729467,-0.3496951
LOC729603,-0.14317098
LOC729609,-0.34008476
LOC729668,-0.31466073
LOC729678,0.16269581
LOC729799,-0.15394047
LOC729991-MEF2B,-0.10498476
LOC729991,0.1492017
LOC730101,0.02036766
LOC730668,-0.2801043
LOC730811,-0.33076283
LOC731779,-0.33632857
LOC731789,-0.28189686
LOC732275,-0.31046036
LOC80054,-0.08291269
LOC80154,0.157913
LOC81691,0.010828894
LOC84740,-0.1263397
LOC84856,-0.120590255
LOC84931,-0.28793293
LOC84989,-0.18918714
LOC90110,0.10500652
LOC90246,-0.17128575
LOC90586,-0.21867378
LOC90784,0.13284881
LOC90834,-0.19893228
LOC91149,-0.2696007
LOC91316,0.10146488
LOC91450,-0.2212036
LOC91948,-0.31893685
LOC92249,0.17748944
LOC92659,-0.061924078
LOC92973,-0.13639808
LOC93432,-0.2522472
LOC93622,0.12644373
LOC96610,0.22284307
LOH12CR1,0.028904634
LOH12CR2,-0.13074972
LOH3CR2A,-0.16589665
LONP1,0.20701134
LONP2,0.22532699
LONRF1,0.1182098
LONRF2,-0.006905301
LONRF3,-0.13493024
LOR,-0.2979597
LOXHD1,-0.22609517
LOXL1,0.08795898
LOXL2,0.119986326
LOXL3,0.009906086
LOXL4,-0.0013611058
LOX,0.058796205
LPAL2,-0.21889009
LPAR1,0.047598775
LPAR2,0.13190751
LPAR3,-0.16768126
LPAR4,-0.22078101
LPAR5,0.055934854
LPAR6,0.122267194
LPA,-0.20294806
LPCAT1,0.18619929
LPCAT2,0.1547579
LPCAT3,0.22316618
LPCAT4,0.17969884
LPGAT1,0.23253873
LPHN1,0.16118847
LPHN2,0.13796598
LPHN3,-0.0407648
LPIN1,0.17507541
LPIN2,0.23225698
LPIN3,0.09946043
LPL,0.05084282
LPO,-0.27127004
LPPR1,-0.12930521
LPPR2,0.21010637
LPPR3,-0.16687058
LPPR4,-0.062434737
LPPR5,-0.21890739
LPP,0.08488351
LPXN,0.11352025
LQK1,-0.1394124
LRAT,-0.15161164
LRBA,0.20970626
LRCH1,0.1855149
LRCH2,-0.124477066
LRCH3,0.1142024
LRCH4,0.17495744
LRDD,0.16821316
LRFN1,0.0019233201
LRFN2,-0.18386187
LRFN3,0.08654149
LRFN4,0.13080864
LRFN5,-0.14062163
LRG1,-0.0027050579
LRGUK,-0.24633628
LRIG1,0.19387507
LRIG2,0.07123122
LRIG3,0.10041839
LRIT1,-0.36318067
LRIT2,-0.1990579
LRIT3,-0.22486028
LRMP,-0.010274726
LRP10,0.21841858
LRP11,0.21244974
LRP12,0.076438315
LRP1B,-0.16262633
LRP1,0.2634032
LRP2BP,-0.076228686
LRP2,-0.09385975
LRP3,0.16108605
LRP4,0.09657831
LRP5L,-0.036910884
LRP5,0.25607318
LRP6,0.19414225
LRP8,0.050883252
LRPAP1,0.20429865
LRPPRC,0.24839997
LRRC10B,-0.13782413
LRRC10,-0.27852476
LRRC14B,-0.26819235
LRRC14,0.20675641
LRRC15,-0.06330589
LRRC16A,0.15617512
LRRC16B,-0.07840838
LRRC17,-0.05396506
LRRC18,-0.2648699
LRRC19,-0.15149993
LRRC1,0.11069595
LRRC20,0.13984546
LRRC23,0.06815311
LRRC24,-0.14811885
LRRC25,0.011201079
LRRC26,-0.16400534
LRRC27,0.053727146
LRRC28,0.107424885
LRRC29,-0.063202746
LRRC2,-0.12355882
LRRC30,-0.3070441
LRRC31,-0.21438943
LRRC32,0.15611385
LRRC33,0.015830183
LRRC34,-0.039990272
LRRC36,-0.1699143
LRRC37A2,0.02675503
LRRC37A3,-0.016627638
LRRC37A4,0.043347508
LRRC37A,0.15602301
LRRC37B2,0.13566826
LRRC37B,0.03314589
LRRC39,-0.21974964
LRRC3B,-0.22392553
LRRC3,-0.11952467
LRRC40,0.10982038
LRRC41,0.2439421
LRRC42,0.16529001
LRRC43,-0.1653047
LRRC45,0.170845
LRRC46,-0.104812466
LRRC47,0.22092241
LRRC48,-0.12438215
LRRC49,0.0023643486
LRRC4B,-0.07798818
LRRC4C,-0.13693441
LRRC4,-0.042326555
LRRC50,-0.16336893
LRRC52,-0.2976267
LRRC55,-0.17286906
LRRC56,-0.05183469
LRRC57,0.12674877
LRRC58,0.22135653
LRRC59,0.24316758
LRRC61,0.08875307
LRRC66,-0.14281161
LRRC67,-0.23276098
LRRC69,-0.24494426
LRRC6,-0.105748445
LRRC70,-0.09942027
LRRC7,-0.17906615
LRRC8A,0.28114268
LRRC8B,0.150497
LRRC8C,0.13152225
LRRC8D,0.21490037
LRRC8E,-0.011460119
LRRCC1,0.10921098
LRRFIP1,0.24233386
LRRFIP2,0.23720898
LRRIQ1,-0.19128963
LRRIQ3,-0.23234521
LRRIQ4,-0.25546038
LRRK1,0.14947566
LRRK2,0.03887297
LRRN1,-0.005915433
LRRN2,-0.00813004
LRRN3,-0.10448935
LRRN4CL,-0.08921763
LRRN4,-0.19318795
LRRTM1,-0.19492601
LRRTM2,-0.10200928
LRRTM3,-0.18194501
LRRTM4,-0.1648625
LRSAM1,0.19070213
LRTM1,-0.28130266
LRTM2,-0.19096379
LRTOMT,0.0957365
LRWD1,0.122482695
LSAMP,-0.06739238
LSG1,0.24105023
LSM10,0.16848202
LSM11,0.07280049
LSM12,0.216386
LSM14A,0.22421283
LSM14B,0.18831737
LSM1,0.16509506
LSM2,0.15544395
LSM3,0.16562922
LSM4,0.22589901
LSM5,0.17114729
LSM6,0.10855675
LSM7,0.19162871
LSMD1,0.15069042
LSP1,0.18688045
LSR,0.19383217
LSS,0.22732943
LST-3TM12,-0.2793652
LST1,0.013034932
LTA4H,0.2451419
LTA,-0.22469074
LTB4R2,-0.021246476
LTB4R,0.06718705
LTBP1,0.18681516
LTBP2,0.17312743
LTBP3,0.19669396
LTBP4,0.19858204
LTBR,0.24333969
LTB,-0.028354809
LTC4S,-0.16406389
LTF,0.0054789297
LTK,-0.16666329
LTV1,0.1954073
LUC7L2,0.25405407
LUC7L3,0.2952707
LUC7L,0.19975829
LUM,0.15119252
LUZP1,0.17746767
LUZP2,-0.118773736
LUZP4,-0.30384672
LUZP6,0.28201962
LXN,0.056191154
LY6D,-0.14311753
LY6E,0.22805172
LY6G5B,-0.09061508
LY6G5C,-0.09347788
LY6G6C,-0.20794205
LY6G6D,-0.26464868
LY6G6E,-0.3259688
LY6G6F,-0.31481656
LY6H,-0.12785302
LY6K,-0.07741529
LY75,0.14098345
LY86,0.001773398
LY96,-0.054835297
LY9,-0.11095489
LYAR,0.14297946
LYG1,-0.1859706
LYG2,-0.33136064
LYL1,0.006541532
LYNX1,0.113416925
LYN,0.20321356
LYPD1,-0.020048691
LYPD2,-0.24101198
LYPD3,0.0049311616
LYPD4,-0.29928905
LYPD5,-0.06722902
LYPD6B,-0.123308845
LYPD6,-0.09457912
LYPLA1,0.22992176
LYPLA2P1,-0.056634113
LYPLA2,0.19273657
LYPLAL1,0.16394718
LYRM1,0.19087674
LYRM2,0.20937426
LYRM4,0.17176369
LYRM5,0.10926943
LYRM7,0.17454278
LYSMD1,0.067670986
LYSMD2,0.11928109
LYSMD3,0.17626882
LYSMD4,0.08772466
LYST,0.17960934
LYVE1,-0.072520375
LYZL1,-0.29631466
LYZL2,-0.32329622
LYZL4,-0.31270263
LYZL6,-0.36114597
LYZ,0.20881002
LZIC,0.12868509
LZTFL1,0.15205222
LZTR1,0.21629182
LZTS1,0.0689176
LZTS2,0.22666688
M6PR,0.2451286
MAB21L1,-0.21559064
MAB21L2,-0.2212385
MACC1,-0.0012124535
MACF1,0.23947102
MACROD1,0.07963928
MACROD2,-0.051258825
MAD1L1,0.18933873
MAD2L1BP,0.12243229
MAD2L1,0.12531236
MAD2L2,0.1719203
MADCAM1,-0.21027054
MADD,0.20545961
MAEA,0.24969746
MAEL,-0.24398197
MAF1,0.27520007
MAFA,-0.2888656
MAFB,0.18793966
MAFF,0.14148371
MAFG,0.18567015
MAFK,0.17203705
MAF,0.20852464
MAGEA10,-0.24859542
MAGEA11,-0.22247568
MAGEA12,-0.19339341
MAGEA1,-0.23664981
MAGEA2,-0.20814866
MAGEA3,-0.2066639
MAGEA4,-0.20902893
MAGEA5,-0.31513086
MAGEA6,-0.1770238
MAGEA8,-0.286587
MAGEA9B,-0.24256486
MAGEB10,-0.32141685
MAGEB16,-0.31277248
MAGEB18,-0.3235482
MAGEB1,-0.25651556
MAGEB2,-0.27136052
MAGEB3,-0.34387362
MAGEB4,-0.33516714
MAGEB6,-0.29905578
MAGEC1,-0.26962835
MAGEC2,-0.22823991
MAGEC3,-0.29547727
MAGED1,0.28291228
MAGED2,0.25426623
MAGED4B,0.04053009
MAGED4,-0.034363125
MAGEE1,-0.015377321
MAGEE2,-0.1997831
MAGEF1,0.17277563
MAGEH1,0.088312946
MAGEL2,-0.19354498
MAGI1,0.101689905
MAGI2,0.054169238
MAGI3,0.10524828
MAGIX,-0.046757367
MAGOHB,0.11653307
MAGOH,0.17639574
MAGT1,0.2601962
MAG,-0.17949076
MAK16,0.14945816
MAK,-0.16518125
MAL2,0.16196778
MALAT1,0.25433797
MALL,0.14407861
MALT1,0.17941244
MAL,-0.039047282
MAMDC2,-0.12117096
MAMDC4,-0.025636727
MAML1,0.1867489
MAML2,0.061338298
MAML3,0.12928669
MAMLD1,0.04299034
MAMSTR,-0.120660804
MAN1A1,0.16577204
MAN1A2,0.1654847
MAN1B1,0.22405592
MAN1C1,0.071183294
MAN2A1,0.14031453
MAN2A2,0.18641782
MAN2B1,0.19946766
MAN2B2,0.25434276
MAN2C1,0.1963312
MANBAL,0.1956338
MANBA,0.2099796
MANEAL,0.08671807
MANEA,0.12887521
MANF,0.15815417
MANSC1,0.13266942
MAOA,0.14495134
MAOB,0.05341195
MAP1A,0.16584882
MAP1B,0.18226436
MAP1D,-0.04061526
MAP1LC3A,0.12699534
MAP1LC3B2,0.10559411
MAP1LC3B,0.2622971
MAP1LC3C,-0.2455065
MAP1S,0.21747191
MAP2K1,0.23749995
MAP2K2,0.2835703
MAP2K3,0.20705758
MAP2K4,0.1891051
MAP2K5,0.13329081
MAP2K6,-0.0050305147
MAP2K7,0.17935443
MAP2,0.09626668
MAP3K10,0.11471315
MAP3K11,0.22112556
MAP3K12,0.07878486
MAP3K13,-0.08064142
MAP3K14,0.15840505
MAP3K15,-0.23626496
MAP3K1,0.15968227
MAP3K2,0.13579948
MAP3K3,0.18197878
MAP3K4,0.21025847
MAP3K5,0.15469787
MAP3K6,0.17866945
MAP3K7,0.21654396
MAP3K8,0.036702823
MAP3K9,-0.026943767
MAP4K1,0.011227201
MAP4K2,0.13506229
MAP4K3,0.16422269
MAP4K4,0.28673443
MAP4K5,0.20180805
MAP4,0.29170617
MAP6D1,-0.035739288
MAP6,-0.022006955
MAP7D1,0.2368663
MAP7D2,-0.10680291
MAP7D3,0.05181467
MAP7,0.18434459
MAP9,0.047056004
MAPK10,-0.009880671
MAPK11,0.07741545
MAPK12,0.09065278
MAPK13,0.1178827
MAPK14,0.22195686
MAPK15,-0.12027194
MAPK1IP1L,0.27082166
MAPK1,0.26259986
MAPK3,0.2666563
MAPK4,-0.0784699
MAPK6,0.22374919
MAPK7,0.15960985
MAPK8IP1,0.102252364
MAPK8IP2,-0.0050198548
MAPK8IP3,0.21761696
MAPK8,0.08190655
MAPK9,0.23242472
MAPKAP1,0.20964885
MAPKAPK2,0.22024015
MAPKAPK3,0.22967434
MAPKAPK5,0.1977152
MAPKBP1,0.20809662
MAPKSP1,0.2245918
MAPRE1,0.28444272
MAPRE2,0.18950398
MAPRE3,0.16239761
MAPT,0.026046589
MARCH10,-0.23401256
MARCH11,-0.28203553
MARCH1,-0.06691814
MARCH2,0.17375371
MARCH3,-0.0229798
MARCH4,-0.1596483
MARCH5,0.19696917
MARCH6,0.2588742
MARCH7,0.22619362
MARCH8,0.0757516
MARCH9,0.17615086
MARCKSL1,0.27270865
MARCKS,0.22881164
MARCO,-0.11803606
MARK1,0.042055193
MARK2,0.18965992
MARK3,0.25750172
MARK4,0.18089199
MARS2,0.06830492
MARS,0.21505319
MARVELD1,0.15904878
MARVELD2,0.041721113
MARVELD3,0.01725058
MAS1L,-0.33602908
MAS1,-0.30349278
MASP1,-0.06273668
MASP2,-0.12489483
MAST1,-0.07176724
MAST2,0.20782469
MAST3,0.17256106
MAST4,0.10852423
MASTL,0.12852061
MAT1A,-0.12553652
MAT2A,0.31159523
MAT2B,0.24475738
MATK,-0.045844954
MATN1,-0.27029306
MATN2,0.15410817
MATN3,-0.06835629
MATN4,-0.26261565
MATR3,0.25685424
MAVS,0.26241753
MAX,0.20599769
MAZ,0.25739792
MBD1,0.1955902
MBD2,0.2226463
MBD3L1,-0.31381467
MBD3L2,-0.3041931
MBD3L5,-0.30453137
MBD3,0.20109528
MBD4,0.18205866
MBD5,0.10993927
MBD6,0.25186592
MBIP,0.15253845
MBL1P,-0.22356345
MBL2,-0.24781579
MBLAC1,-0.11606809
MBLAC2,0.06867242
MBNL1,0.25137794
MBNL2,0.2120798
MBNL3,-0.094698474
MBOAT1,0.09031424
MBOAT2,0.16219614
MBOAT4,-0.22386612
MBOAT7,0.19494912
MBP,0.24117883
MBTD1,0.15240753
MBTPS1,0.23698398
MBTPS2,0.13302188
MB,-0.10481823
MC1R,0.013391726
MC2R,-0.31356558
MC3R,-0.30035713
MC4R,-0.29866818
MC5R,-0.2580993
MCAM,0.1706138
MCART1,0.056357376
MCART2,-0.2092128
MCART3P,-0.3193264
MCART6,-0.12195023
MCAT,0.11764951
MCCC1,0.17363447
MCCC2,0.20610061
MCCD1,-0.3090071
MCC,0.130787
MCEE,0.019650467
MCF2L2,-0.14752671
MCF2L,0.17485087
MCF2,-0.20413838
MCFD2,0.21944734
MCHR1,-0.12494575
MCHR2,-0.32220834
MCL1,0.31028125
MCM10,-0.030317327
MCM2,0.16760167
MCM3APAS,-0.14480269
MCM3AP,0.24474528
MCM3,0.2345949
MCM4,0.22395691
MCM5,0.21817715
MCM6,0.2058103
MCM7,0.21724102
MCM8,0.1163373
MCM9,-0.08685853
MCOLN1,0.19090503
MCOLN2,-0.0935858
MCOLN3,-0.10060177
MCPH1,0.16202143
MCRS1,0.19747618
MCTP1,-0.05297602
MCTP2,0.019147975
MCTS1,0.22691898
MDC1,0.2274795
MDFIC,0.163802
MDFI,0.070376955
MDGA1,0.033309627
MDGA2,-0.23500362
MDH1B,-0.14853369
MDH1,0.2200437
MDH2,0.27251
MDK,0.18124597
MDM1,0.099202596
MDM2,0.25998852
MDM4,0.19245292
MDN1,0.1819603
MDP1,0.062306285
MDS2,-0.24882899
ME1,0.10725868
ME2,0.19372661
ME3,0.066039
MEA1,0.2151425
MEAF6,0.23364034
MECOM,0.11497038
MECP2,0.18869294
MECR,0.13912761
MED10,0.20185122
MED11,0.12731083
MED12L,-0.17915952
MED12,0.23846047
MED13L,0.20563565
MED13,0.21830398
MED14,0.20138462
MED15,0.26219895
MED16,0.25711834
MED17,0.18886094
MED18,0.14027336
MED19,0.15249385
MED1,0.2116364
MED20,0.181726
MED21,0.16597956
MED22,0.16875012
MED23,0.21048297
MED24,0.2426571
MED25,0.20862989
MED26,0.11675666
MED27,0.1118733
MED28,0.13239756
MED29,0.24380243
MED30,0.06621167
MED31,0.016170785
MED4,0.17950958
MED6,0.16460446
MED7,0.09833386
MED8,0.20113748
MED9,0.16436568
MEF2A,0.23440583
MEF2B,-0.100303136
MEF2C,0.1473341
MEF2D,0.23980111
MEFV,-0.180508
MEG3,-0.064285815
MEG8,-0.2989017
MEGF10,-0.093873516
MEGF11,-0.16725177
MEGF6,0.12818925
MEGF8,0.177584
MEGF9,0.1713347
MEI1,-0.114204325
MEIG1,-0.2564153
MEIS1,0.06077072
MEIS2,0.06272893
MEIS3P1,0.06304115
MEIS3,-0.015912559
MELK,0.033643477
MEMO1,0.17199335
MEN1,0.19225295
MEOX1,-0.17888175
MEOX2,-0.14516166
MEP1A,-0.23128012
MEP1B,-0.28833124
MEPCE,0.2531193
MEPE,-0.30649805
MERTK,0.1072569
MESDC1,0.15191096
MESDC2,0.18241704
MESP1,-0.11268494
MESP2,-0.17186052
MESTIT1,-0.19742677
MEST,0.18731517
METAP1,0.21718873
METAP2,0.23274094
METRNL,0.15024354
METRN,0.07932979
METT10D,0.17643723
METT11D1,0.18320593
METT5D1,0.1460068
METTL10,0.11289714
METTL11A,0.14470294
METTL11B,-0.3029133
METTL12,-0.042388253
METTL13,0.1713539
METTL14,0.09083533
METTL1,0.1471942
METTL2A,0.13013527
METTL2B,0.12923682
METTL3,0.16331285
METTL4,0.08329323
METTL5,0.16714974
METTL6,0.12624606
METTL7A,0.23975801
METTL7B,0.010186007
METTL8,0.13225426
METTL9,0.23481373
MET,0.123170406
MEX3A,0.0560716
MEX3B,-0.035253458
MEX3C,0.18055798
MEX3D,0.10452205
MFAP1,0.19132558
MFAP2,0.036728565
MFAP3L,0.04415048
MFAP3,0.1685897
MFAP4,0.10982379
MFAP5,-0.09284249
MFF,0.19357078
MFGE8,0.18985797
MFHAS1,0.1306918
MFI2,0.039838947
MFN1,0.15415353
MFN2,0.24649045
MFNG,0.07769594
MFRP,0.101432875
MFSD10,0.20246355
MFSD11,0.1523463
MFSD1,0.19242628
MFSD2A,0.05152026
MFSD2B,-0.12626758
MFSD3,0.14134127
MFSD4,-0.005237399
MFSD5,0.16982596
MFSD6L,-0.12206325
MFSD6,0.1647177
MFSD7,-0.031039411
MFSD8,0.13994497
MFSD9,0.032851435
MGAM,-0.14515921
MGAT1,0.22941807
MGAT2,0.16632809
MGAT3,0.03427888
MGAT4A,0.19535236
MGAT4B,0.258906
MGAT4C,-0.22511265
MGAT5B,-0.09128441
MGAT5,0.012180656
MGA,0.19468093
MGC12916,-0.16326787
MGC12982,-0.046827413
MGC14436,-0.23956214
MGC15885,-0.33705547
MGC16025,-0.2421609
MGC16121,-0.18343809
MGC16142,-0.20658742
MGC16275,-0.09430285
MGC16384,-0.24040605
MGC16703,-0.14876375
MGC21881,0.018436102
MGC23270,-0.12121053
MGC23284,-0.09350059
MGC26647,-0.28828514
MGC27382,-0.30686632
MGC2752,0.21031834
MGC2889,-0.21412161
MGC29506,-0.04708653
MGC34034,-0.3280903
MGC3771,-0.14607812
MGC42105,-0.17759295
MGC4473,-0.2965251
MGC45800,-0.18369329
MGC57346,0.04441171
MGC70857,0.13961928
MGC72080,-0.01459238
MGC87042,-0.124415524
MGEA5,0.30426636
MGLL,0.24871331
MGMT,0.10340723
MGP,0.1875013
MGRN1,0.25033227
MGST1,0.16714635
MGST2,0.15666163
MGST3,0.1762871
MIA2,-0.17247073
MIA3,0.27316126
MIAT,0.050583117
MIA,-0.18047196
MIB1,0.21693161
MIB2,0.18632016
MICAL1,0.1593045
MICAL2,0.18380533
MICAL3,0.24730168
MICALCL,-0.17827937
MICALL1,0.2302129
MICALL2,0.15071665
MICA,0.07962132
MICB,0.011234424
MID1IP1,0.20486498
MID1,0.10998612
MID2,0.10171152
MIDN,0.20961969
MIER1,0.18347892
MIER2,0.1728015
MIER3,0.16305669
MIF4GD,0.1644496
MIF,0.29015678
MIIP,0.18246807
MIMT1,-0.2295556
MINA,0.15878455
MINK1,0.21993735
MINPP1,0.19630995
MIOS,0.15747553
MIOX,-0.21122763
MIPEP,0.09975574
MIPOL1,-0.07995937
MIP,-0.2920338
MIR155HG,-0.13482854
MIR17HG,-0.073244534
MIS12,0.1888211
MITD1,0.09615065
MITF,0.062323667
MIXL1,-0.25125185
MKI67IP,0.2214067
MKI67,0.21749783
MKKS,0.22219409
MKL1,0.2454084
MKL2,0.20944875
MKLN1,0.19957842
MKNK1,0.17073603
MKNK2,0.22450285
MKRN1,0.23508406
MKRN2,0.15313998
MKRN3,-0.17364013
MKS1,0.14011565
MKX,-0.102906875
MLANA,-0.21025202
MLC1,-0.09797577
