Genes	Process	name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
10499;	GO:0032922	circadian regulation of gene expression	1	55	1.81818181818182	0.238496403972345	0.27411941356447	1	1	0.939068552062821	0.93906855206282	1
3689;	GO:0032930	positive regulation of superoxide anion generation	1	16	6.25	0.0793107862791833	0.123498224349014	1	1	0.939068552062821	0.93906855206282	0.891055602787507
10859;	GO:0032945	negative regulation of mononuclear cell proliferation	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
5027;	GO:0032963	collagen metabolic process	1	11	9.09090909090909	0.0566537711269077	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
8832;	GO:0033004	negative regulation of mast cell activation	1	5	20	0.028735746167264	0.0800196143270893	1	1	0.883572075180209	0.93906855206282	0.577351828780505
10666;	GO:0033005	positive regulation of mast cell activation	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
3575;	GO:0033089	positive regulation of T cell differentiation in thymus	1	10	10	0.0520565672824588	0.0995467690138247	1	1	0.939068552062821	0.93906855206282	0.718242766134721
3082; 9770;	GO:0033137	negative regulation of peptidyl-serine phosphorylation	2	24	8.33333333333333	0.00700768317153899	0.0567606808141324	1	1	0.631000481894415	0.93906855206282	0.409535626314208
167465;	GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	1	14	7.14285714285714	0.0703133638315967	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
4773;	GO:0033173	calcineurin-NFAT signaling cascade	1	12	8.33333333333333	0.0612289019715984	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
6402; 5027;	GO:0033198	response to ATP	2	18	11.1111111111111	0.00417492476910597	0.0460890422406066	1	1	0.540518489308295	0.93906855206282	0.332538378847796
944; 10673;	GO:0033209	tumor necrosis factor-mediated signaling pathway	2	126	1.58730158730159	0.127961365284365	0.171891763577413	1	1	0.939068552062821	0.93906855206282	1
2335;	GO:0033622	integrin activation	1	9	11.1111111111111	0.0474371850266357	0.0947501889406363	1	1	0.939068552062821	0.93906855206282	0.683634822814381
5341;	GO:0033625	positive regulation of integrin activation	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
2200;	GO:0033627	cell adhesion mediated by integrin	1	16	6.25	0.0793107862791833	0.123498224349014	1	1	0.939068552062821	0.93906855206282	0.891055602787507
5294;	GO:0033628	regulation of cell adhesion mediated by integrin	1	11	9.09090909090909	0.0566537711269077	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
3071;	GO:0033630	positive regulation of cell adhesion mediated by integrin	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
2322;	GO:0033674	positive regulation of kinase activity	1	67	1.49253731343284	0.281752785209126	0.315216092543348	1	1	0.939068552062821	0.93906855206282	1
3572;	GO:0034097	response to cytokine	1	48	2.08333333333333	0.212082753283378	0.2501068636093	1	1	0.939068552062821	0.93906855206282	1
3071;	GO:0034101	erythrocyte homeostasis	1	8	12.5	0.0427955184494293	0.091828128634049	1	1	0.939068552062821	0.93906855206282	0.662551781162629
3689; 3676;	GO:0034113	heterotypic cell-cell adhesion	2	22	9.09090909090909	0.00598870339999635	0.0567606808141324	1	1	0.598870339999635	0.93906855206282	0.409535626314208
10333;	GO:0034136	negative regulation of toll-like receptor 2 signaling pathway	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
3689;	GO:0034142	toll-like receptor 4 signaling pathway	1	16	6.25	0.0793107862791833	0.123498224349014	1	1	0.939068552062821	0.93906855206282	0.891055602787507
10333;	GO:0034150	toll-like receptor 6 signaling pathway	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
51284;	GO:0034154	toll-like receptor 7 signaling pathway	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
51311;	GO:0034158	toll-like receptor 8 signaling pathway	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
51311; 51284;	GO:0034162	toll-like receptor 9 signaling pathway	2	15	13.3333333333333	0.00301677393088262	0.0359656017072413	1	1	0.496965913314851	0.93906855206282	0.259496450882511
115352;	GO:0034163	regulation of toll-like receptor 9 signaling pathway	1	2	50	0.014471553911037	0.0679163198146127	1	1	0.755311612654049	0.93906855206282	0.490024999229894
81793;	GO:0034166	toll-like receptor 10 signaling pathway	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
1536; 5027;	GO:0034220	ion transmembrane transport	2	234	0.854700854700855	0.317428913141699	0.345011767417544	1	1	0.939068552062821	0.93906855206282	1
399;	GO:0034260	negative regulation of GTPase activity	1	45	2.22222222222222	0.20048682463311	0.238645003424436	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0034405	response to fluid shear stress	1	9	11.1111111111111	0.0474371850266357	0.0947501889406363	1	1	0.939068552062821	0.93906855206282	0.683634822814381
2335; 3676; 8516;	GO:0034446	substrate adhesion-dependent cell spreading	3	41	7.31707317073171	0.00126685329883214	0.0183395521916081	0.901999548768482	0.966609067008921	0.354718923672999	0.901999548768482	0.132322232316183
1536;	GO:0034599	cellular response to oxidative stress	1	90	1.11111111111111	0.35797360999581	0.382540426368071	1	1	0.939068552062821	0.93906855206282	1
22797;	GO:0034605	cellular response to heat	1	59	1.69491525423729	0.253194330840938	0.288770215891832	1	1	0.939068552062821	0.93906855206282	1
3899;	GO:0034612	response to tumor necrosis factor	1	24	4.16666666666667	0.114446477946567	0.159639237062579	1	1	0.939068552062821	0.93906855206282	1
1536; 3738;	GO:0034765	regulation of ion transmembrane transport	2	117	1.70940170940171	0.1135855037383	0.159639237062579	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0034767	positive regulation of ion transmembrane transport	1	2	50	0.014471553911037	0.0679163198146127	1	1	0.755311612654049	0.93906855206282	0.490024999229894
9459; 80243;	GO:0035023	regulation of Rho protein signal transduction	2	83	2.40963855421687	0.0640730373002372	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
27334; 8477;	GO:0035025	positive regulation of Rho protein signal transduction	2	26	7.69230769230769	0.00809938985783121	0.0567606808141324	1	1	0.665806800223433	0.93906855206282	0.409535626314208
3899;	GO:0035116	embryonic hindlimb morphogenesis	1	28	3.57142857142857	0.131513187863543	0.175121400244125	1	1	0.939068552062821	0.93906855206282	1
5788;	GO:0035335	peptidyl-tyrosine dephosphorylation	1	98	1.02040816326531	0.382561650545311	0.404846795237271	1	1	0.939068552062821	0.93906855206282	1
5579;	GO:0035408	histone H3-T6 phosphorylation	1	2	50	0.014471553911037	0.0679163198146127	1	1	0.755311612654049	0.93906855206282	0.490024999229894
3071;	GO:0035509	negative regulation of myosin-light-chain-phosphatase activity	1	5	20	0.028735746167264	0.0800196143270893	1	1	0.883572075180209	0.93906855206282	0.577351828780505
10859;	GO:0035548	negative regulation of interferon-beta secretion	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
9201; 2533; 5579; 3702; 3937; 54900;	GO:0035556	intracellular signal transduction	6	424	1.41509433962264	0.0182848890281293	0.0702733175368172	1	1	0.78829287444649	0.93906855206282	0.507031041520772
2200;	GO:0035582	sequestering of BMP in extracellular matrix	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
2200;	GO:0035583	sequestering of TGFbeta in extracellular matrix	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
27334; 53829; 64805;	GO:0035589	G-protein coupled purinergic nucleotide receptor signaling pathway	3	15	20	8.55205215366528e-05	0.00383836223132153	0.0640548706309529	0.0652521579324661	0.061831337071	0.0638838295878796	0.0276942781143259
5027;	GO:0035590	purinergic nucleotide receptor signaling pathway	1	8	12.5	0.0427955184494293	0.091828128634049	1	1	0.939068552062821	0.93906855206282	0.662551781162629
10333;	GO:0035666	TRIF-dependent toll-like receptor signaling pathway	1	29	3.44827586206897	0.135728733985959	0.177939903833826	1	1	0.939068552062821	0.93906855206282	1
729230;	GO:0035705	T-helper 17 cell chemotaxis	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
2322;	GO:0035726	common myeloid progenitor cell proliferation	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
3082;	GO:0035729	cellular response to hepatocyte growth factor stimulus	1	14	7.14285714285714	0.0703133638315967	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
5294;	GO:0035747	natural killer cell chemotaxis	1	2	50	0.014471553911037	0.0679163198146127	1	1	0.755311612654049	0.93906855206282	0.490024999229894
4036;	GO:0035904	aorta development	1	18	5.55555555555556	0.0882219949067566	0.132768012058886	1	1	0.939068552062821	0.93906855206282	0.9579383156287
2335; 3689; 3676;	GO:0035987	endodermal cell differentiation	3	28	10.7142857142857	0.000450035680721328	0.0107423469742073	0.329876153968733	0.343377224390373	0.200265877920991	0.329876153968733	0.0775074176888863
4325;	GO:0035988	chondrocyte proliferation	1	10	10	0.0520565672824588	0.0995467690138247	1	1	0.939068552062821	0.93906855206282	0.718242766134721
5294;	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	1	50	2	0.219720710746885	0.255559302286393	1	1	0.939068552062821	0.93906855206282	1
3702;	GO:0038083	peptidyl-tyrosine autophosphorylation	1	49	2.04081632653061	0.215910939303833	0.253056907356106	1	1	0.939068552062821	0.93906855206282	1
2322;	GO:0038084	vascular endothelial growth factor signaling pathway	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
3702; 3937; 4773;	GO:0038095	Fc-epsilon receptor signaling pathway	3	182	1.64835164835165	0.0610580036919555	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
2214; 917; 2209; 3071;	GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	4	133	3.00751879699248	0.00446112162433043	0.0472754972133906	1	1	0.549565206204579	0.93906855206282	0.341098804364252
3575;	GO:0038111	interleukin-7-mediated signaling pathway	1	19	5.26315789473684	0.0926455249139971	0.136993285870891	1	1	0.939068552062821	0.93906855206282	0.988424210655484
10333;	GO:0038124	toll-like receptor TLR6:TLR2 signaling pathway	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
3572;	GO:0038154	interleukin-11-mediated signaling pathway	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
3572;	GO:0038165	oncostatin-M-mediated signaling pathway	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
9770;	GO:0038168	epidermal growth factor receptor signaling pathway via I-kappaB kinase/NF-kappaB cascade	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
2335;	GO:0042060	wound healing	1	78	1.28205128205128	0.319262950371965	0.346019362405979	1	1	0.939068552062821	0.93906855206282	1
5294; 5027;	GO:0042098	T cell proliferation	2	17	11.7647058823529	0.0037692961461091	0.043575347870928	1	1	0.527695261308889	0.93906855206282	0.314401750053299
5788; 931; 3575;	GO:0042100	B cell proliferation	3	31	9.67741935483871	0.000592833255952829	0.0120712440584607	0.430989777077707	0.452331774292009	0.23891180214899	0.430989777077707	0.0870955813948326
5788; 3572; 3071; 10673;	GO:0042102	positive regulation of T cell proliferation	4	60	6.66666666666667	0.000264148445873191	0.00746463941486092	0.194677404608542	0.201545264201245	0.146338239013748	0.194677404608542	0.0538583352794042
917; 5294; 3702;	GO:0042110	T cell activation	3	42	7.14285714285714	0.00135259540269728	0.018764187131964	0.960342735915066	1	0.363954551543921	0.93906855206282	0.13538602812975
5579; 54900; 22806;	GO:0042113	B cell activation	3	26	11.5384615384615	0.000368415769071984	0.00937004106006412	0.270417174498836	0.281101231801923	0.176703741566316	0.270417174498836	0.0676060536815789
3702;	GO:0042127	regulation of cell proliferation	1	197	0.50761421319797	0.619659479186554	0.628723647100187	1	1	0.939068552062821	0.93906855206282	1
10859;	GO:0042130	negative regulation of T cell proliferation	1	39	2.56410256410256	0.176785747420046	0.217210185638478	1	1	0.939068552062821	0.93906855206282	1
399;	GO:0042326	negative regulation of phosphorylation	1	19	5.26315789473684	0.0926455249139971	0.136993285870891	1	1	0.939068552062821	0.93906855206282	0.988424210655484
3071;	GO:0042327	positive regulation of phosphorylation	1	27	3.7037037037037	0.127277286716657	0.171274373482909	1	1	0.939068552062821	0.93906855206282	1
4958;	GO:0042340	keratan sulfate catabolic process	1	12	8.33333333333333	0.0612289019715984	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
4036;	GO:0042359	vitamin D metabolic process	1	14	7.14285714285714	0.0703133638315967	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
8516;	GO:0042472	inner ear morphogenesis	1	53	1.88679245283019	0.231040412431932	0.266289780491788	1	1	0.939068552062821	0.93906855206282	1
3071; 4773;	GO:0042493	response to drug	2	190	1.05263157894737	0.238552150205515	0.27411941356447	1	1	0.939068552062821	0.93906855206282	1
10333;	GO:0042496	detection of diacyl bacterial lipopeptide	1	2	50	0.014471553911037	0.0679163198146127	1	1	0.755311612654049	0.93906855206282	0.490024999229894
2322; 3572;	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	2	63	3.17460317460317	0.0397080444606224	0.0909826964668314	1	1	0.93906855206282	0.93906855206282	0.656451879132888
1536; 729230;	GO:0042535	positive regulation of tumor necrosis factor biosynthetic process	2	11	18.1818181818182	0.001752200990219	0.0238737384917339	1	1	0.406510629730808	0.93906855206282	0.172252099612581
10859;	GO:0042536	negative regulation of tumor necrosis factor biosynthetic process	1	6	16.6666666666667	0.0334449061858489	0.083637831385063	1	1	0.924075379135838	0.93906855206282	0.603457731100991
1536;	GO:0042554	superoxide anion generation	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
10333;	GO:0042742	defense response to bacterium	1	200	0.5	0.625216674722735	0.633519685011218	1	1	0.939068552062821	0.93906855206282	1
225;	GO:0042760	very long-chain fatty acid catabolic process	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
5579; 4036;	GO:0042953	lipoprotein transport	2	14	14.2857142857143	0.00267027330709002	0.0329122700729591	1	1	0.476233900971514	0.93906855206282	0.237466269685682
2322; 22806;	GO:0042981	regulation of apoptotic process	2	273	0.732600732600733	0.385862025843973	0.407773858336498	1	1	0.939068552062821	0.93906855206282	1
2200;	GO:0043010	camera-type eye development	1	39	2.56410256410256	0.176785747420046	0.217210185638478	1	1	0.939068552062821	0.93906855206282	1
3071; 5027;	GO:0043029	T cell homeostasis	2	27	7.40740740740741	0.00867205460520437	0.0567606808141324	1	1	0.685092313811145	0.93906855206282	0.409535626314208
10333;	GO:0043032	positive regulation of macrophage activation	1	15	6.66666666666667	0.0748229031998671	0.118689969109145	1	1	0.939068552062821	0.93906855206282	0.856363421635088
4332; 9770; 9459; 10859;	GO:0043065	positive regulation of apoptotic process	4	315	1.26984126984127	0.0696207843132377	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
2124; 3572; 3071; 2322; 3082;	GO:0043066	negative regulation of apoptotic process	5	522	0.957854406130268	0.113120453663391	0.159639237062579	1	1	0.939068552062821	0.93906855206282	1
4325;	GO:0043085	positive regulation of catalytic activity	1	75	1.33333333333333	0.309229647188506	0.338026104304915	1	1	0.939068552062821	0.93906855206282	1
10154; 51735;	GO:0043087	regulation of GTPase activity	2	70	2.85714285714286	0.0477495368664491	0.0948773349716164	1	1	0.939068552062821	0.93906855206282	0.684552197812071
3689; 3676;	GO:0043113	receptor clustering	2	22	9.09090909090909	0.00598870339999635	0.0567606808141324	1	1	0.598870339999635	0.93906855206282	0.409535626314208
5579; 10333;	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	2	167	1.19760479041916	0.197670463195649	0.236770115256326	1	1	0.939068552062821	0.93906855206282	1
399;	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	1	42	2.38095238095238	0.188721967914471	0.229656876425425	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0043132	NAD transport	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
3082;	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	72	1.38888888888889	0.299049964679206	0.331168538534447	1	1	0.939068552062821	0.93906855206282	1
64805;	GO:0043270	positive regulation of ion transport	1	5	20	0.028735746167264	0.0800196143270893	1	1	0.883572075180209	0.93906855206282	0.577351828780505
5294;	GO:0043303	mast cell degranulation	1	14	7.14285714285714	0.0703133638315967	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
8832;	GO:0043305	negative regulation of mast cell degranulation	1	6	16.6666666666667	0.0334449061858489	0.083637831385063	1	1	0.924075379135838	0.93906855206282	0.603457731100991
729230;	GO:0043310	negative regulation of eosinophil degranulation	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
8778; 1536; 3689; 5788; 6402; 4332; 3071; 100049587; 1794;	GO:0043312	neutrophil degranulation	9	478	1.88284518828452	0.000601189088101584	0.0120712440584607	0.43646327796175	0.458707274221508	0.241076824328735	0.43646327796175	0.0870955813948326
3689;	GO:0043315	positive regulation of neutrophil degranulation	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
3071;	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	1	6	16.6666666666667	0.0334449061858489	0.083637831385063	1	1	0.924075379135838	0.93906855206282	0.603457731100991
944;	GO:0043374	CD8-positive, alpha-beta T cell differentiation	1	5	20	0.028735746167264	0.0800196143270893	1	1	0.883572075180209	0.93906855206282	0.577351828780505
3071;	GO:0043378	positive regulation of CD8-positive, alpha-beta T cell differentiation	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
2322; 5294;	GO:0043406	positive regulation of MAP kinase activity	2	58	3.44827586206897	0.0343181089303105	0.0850153153046328	1	1	0.926588941118384	0.93906855206282	0.613396455084695
5027;	GO:0043409	negative regulation of MAPK cascade	1	18	5.55555555555556	0.0882219949067566	0.132768012058886	1	1	0.939068552062821	0.93906855206282	0.9579383156287
2322; 115352;	GO:0043410	positive regulation of MAPK cascade	2	141	1.41843971631206	0.15278262768364	0.194288574871029	1	1	0.939068552062821	0.93906855206282	1
64805;	GO:0043491	protein kinase B signaling	1	46	2.17391304347826	0.204370784678509	0.24251152209907	1	1	0.939068552062821	0.93906855206282	1
10333;	GO:0043507	positive regulation of JUN kinase activity	1	34	2.94117647058824	0.156504512363655	0.197703547903093	1	1	0.939068552062821	0.93906855206282	1
3689;	GO:0043542	endothelial cell migration	1	29	3.44827586206897	0.135728733985959	0.177939903833826	1	1	0.939068552062821	0.93906855206282	1
3071; 9459; 80243; 51735; 1794; 55619; 64407;	GO:0043547	positive regulation of GTPase activity	7	330	2.12121212121212	0.00127391384817199	0.0183395521916081	0.905752746050287	0.97199626615523	0.355421963639986	0.905752746050287	0.132322232316183
2322;	GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	1	28	3.57142857142857	0.131513187863543	0.175121400244125	1	1	0.939068552062821	0.93906855206282	1
8483;	GO:0043569	negative regulation of insulin-like growth factor receptor signaling pathway	1	6	16.6666666666667	0.0334449061858489	0.083637831385063	1	1	0.924075379135838	0.93906855206282	0.603457731100991
167465;	GO:0043627	response to estrogen	1	63	1.58730158730159	0.267611352780174	0.302052458833244	1	1	0.939068552062821	0.93906855206282	1
399;	GO:0043652	engulfment of apoptotic cell	1	10	10	0.0520565672824588	0.0995467690138247	1	1	0.939068552062821	0.93906855206282	0.718242766134721
2335; 1462; 2200;	GO:0043687	post-translational protein modification	3	354	0.847457627118644	0.250002086397862	0.28555627533169	1	1	0.939068552062821	0.93906855206282	1
2335; 1462; 2200;	GO:0044267	cellular protein metabolic process	3	192	1.5625	0.0691797285214664	0.113183748108667	1	1	0.939068552062821	0.93906855206282	0.816635327579291
1794;	GO:0044351	macropinocytosis	1	8	12.5	0.0427955184494293	0.091828128634049	1	1	0.939068552062821	0.93906855206282	0.662551781162629
5788;	GO:0044770	cell cycle phase transition	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
1794;	GO:0045059	positive thymic T cell selection	1	8	12.5	0.0427955184494293	0.091828128634049	1	1	0.939068552062821	0.93906855206282	0.662551781162629
1794;	GO:0045060	negative thymic T cell selection	1	10	10	0.0520565672824588	0.0995467690138247	1	1	0.939068552062821	0.93906855206282	0.718242766134721
10859;	GO:0045077	negative regulation of interferon-gamma biosynthetic process	1	4	25	0.0240038731582409	0.0732598208789513	1	1	0.840135560538433	0.93906855206282	0.52857904797819
51311; 51284;	GO:0045078	positive regulation of interferon-gamma biosynthetic process	2	12	16.6666666666667	0.00203778608079697	0.026353064061832	1	1	0.436086221290551	0.93906855206282	0.190140753089305
3512; 1536; 5294; 3702; 100049587; 81793; 51311; 51284; 8832; 10333;	GO:0045087	innate immune response	10	513	1.94931773879142	0.000226031910716351	0.00678098460032019	0.1672636139301	0.172462347876576	0.133358827322647	0.1672636139301	0.0489256776960239
51311;	GO:0045089	positive regulation of innate immune response	1	20	5	0.0970478075547262	0.142125675939071	1	1	0.939068552062821	0.93906855206282	1
3689;	GO:0045123	cellular extravasation	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
8516;	GO:0045184	establishment of protein localization	1	37	2.7027027027027	0.168731846455733	0.210707690418534	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0045332	phospholipid translocation	1	23	4.34782608695652	0.110128179209321	0.157061309788247	1	1	0.939068552062821	0.93906855206282	1
51311; 51284;	GO:0045356	positive regulation of interferon-alpha biosynthetic process	2	4	50	0.000344508113106268	0.00906412725172697	0.253557971246213	0.262859690300082	0.16984249976139	0.253213463133107	0.0653988461340556
51311; 51284;	GO:0045359	positive regulation of interferon-beta biosynthetic process	2	6	33.3333333333333	0.000639021504395654	0.0122367200391284	0.463290590686849	0.487573407853884	0.250462384595082	0.463290590686849	0.0882895119187562
10333;	GO:0045410	positive regulation of interleukin-6 biosynthetic process	1	7	14.2857142857143	0.0381314611403215	0.0876334483435702	1	1	0.93906855206282	0.93906855206282	0.632286622335969
51311; 51284;	GO:0045416	positive regulation of interleukin-8 biosynthetic process	2	8	25	0.0010205192546171	0.0158909426790377	0.73273282481508	0.778656191272849	0.317381488185919	0.729671267051228	0.114655199152624
3689; 10333;	GO:0045429	positive regulation of nitric oxide biosynthetic process	2	37	5.40540540540541	0.0153389953185231	0.0702733175368172	1	1	0.764696524546207	0.93906855206282	0.507031041520772
1536;	GO:0045454	cell redox homeostasis	1	71	1.40845070422535	0.295623843972797	0.327850280452389	1	1	0.939068552062821	0.93906855206282	1
10499;	GO:0045475	locomotor rhythm	1	10	10	0.0520565672824588	0.0995467690138247	1	1	0.939068552062821	0.93906855206282	0.718242766134721
3937; 399;	GO:0045576	mast cell activation	2	8	25	0.0010205192546171	0.0158909426790377	0.73273282481508	0.778656191272849	0.317381488185919	0.729671267051228	0.114655199152624
115352; 22806;	GO:0045577	regulation of B cell differentiation	2	9	22.2222222222222	0.00124336246840029	0.0183395521916081	0.887760802437806	0.94868556338942	0.351871578557282	0.886517439969406	0.132322232316183
3071;	GO:0045579	positive regulation of B cell differentiation	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
3071;	GO:0045588	positive regulation of gamma-delta T cell differentiation	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
4773;	GO:0045589	regulation of regulatory T cell differentiation	1	15	6.66666666666667	0.0748229031998671	0.118689969109145	1	1	0.939068552062821	0.93906855206282	0.856363421635088
64805;	GO:0045596	negative regulation of cell differentiation	1	50	2	0.219720710746885	0.255559302286393	1	1	0.939068552062821	0.93906855206282	1
22806;	GO:0045619	regulation of lymphocyte differentiation	1	3	33.3333333333333	0.0192491787224047	0.0702733175368172	1	1	0.798065100162769	0.93906855206282	0.507031041520772
3071;	GO:0045621	positive regulation of lymphocyte differentiation	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
5579;	GO:0045637	regulation of myeloid cell differentiation	1	10	10	0.0520565672824588	0.0995467690138247	1	1	0.939068552062821	0.93906855206282	0.718242766134721
3071;	GO:0045648	positive regulation of erythrocyte differentiation	1	29	3.44827586206897	0.135728733985959	0.177939903833826	1	1	0.939068552062821	0.93906855206282	1
2124;	GO:0045660	positive regulation of neutrophil differentiation	1	1	100	0.00967088926059922	0.0567606808141324	1	1	0.713873617068675	0.93906855206282	0.409535626314208
9770;	GO:0045667	regulation of osteoblast differentiation	1	11	9.09090909090909	0.0566537711269077	0.103166652433963	1	1	0.939068552062821	0.93906855206282	0.744360691472956
3082; 3572;	GO:0045669	positive regulation of osteoblast differentiation	2	57	3.50877192982456	0.033277343033694	0.083637831385063	1	1	0.924075379135838	0.93906855206282	0.603457731100991
9770;	GO:0045670	regulation of osteoclast differentiation	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
2200;	GO:0045671	negative regulation of osteoclast differentiation	1	23	4.34782608695652	0.110128179209321	0.157061309788247	1	1	0.939068552062821	0.93906855206282	1
1536;	GO:0045730	respiratory burst	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
5341;	GO:0045744	negative regulation of G-protein coupled receptor protein signaling pathway	1	12	8.33333333333333	0.0612289019715984	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
1536; 3689; 5579; 3082; 1524;	GO:0045766	positive regulation of angiogenesis	5	129	3.87596899224806	0.000492768209826022	0.0107423469742073	0.35922802496317	0.375982144097255	0.212415197029719	0.35922802496317	0.0775074176888863
2335;	GO:0045773	positive regulation of axon extension	1	31	3.2258064516129	0.144099148021041	0.186036632724288	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0045779	negative regulation of bone resorption	1	12	8.33333333333333	0.0612289019715984	0.106418342151092	1	1	0.939068552062821	0.93906855206282	0.767822051798154
54518;	GO:0045785	positive regulation of cell adhesion	1	43	2.32558139534884	0.192662506247941	0.232229845603758	1	1	0.939068552062821	0.93906855206282	1
10859;	GO:0045786	negative regulation of cell cycle	1	38	2.63157894736842	0.172768500433013	0.213997347127255	1	1	0.939068552062821	0.93906855206282	1
5027;	GO:0045794	negative regulation of cell volume	1	5	20	0.028735746167264	0.0800196143270893	1	1	0.883572075180209	0.93906855206282	0.577351828780505
10859;	GO:0045806	negative regulation of endocytosis	1	13	7.69230769230769	0.065782064732448	0.109588898233314	1	1	0.939068552062821	0.93906855206282	0.790698022492531
