Genes	Process	name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
3169;	GO:0043065	positive regulation of apoptotic process	1	315	0.317460317460317	0.787172055107416	0.796220009763823	1	1	0.998503926676964	0.998503926676964	1
26585; 1048; 9928; 4486;	GO:0043066	negative regulation of apoptotic process	4	522	0.766283524904214	0.251539088431742	0.326894680324795	1	1	0.998503926676964	0.998503926676964	1
2810;	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	72	1.38888888888889	0.299049964679206	0.369909193257813	1	1	0.998503926676964	0.998503926676964	1
11065; 9928;	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	2	220	0.909090909090909	0.292398539121826	0.364610324087135	1	1	0.998503926676964	0.998503926676964	1
55359;	GO:0043304	regulation of mast cell degranulation	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
6286; 4680;	GO:0043312	neutrophil degranulation	2	478	0.418410041841004	0.679501929820652	0.699955165166424	1	1	0.998503926676964	0.998503926676964	1
4751;	GO:0043392	negative regulation of DNA binding	1	32	3.125	0.148254208227766	0.226050970961149	1	1	0.998503926676964	0.998503926676964	1
4486;	GO:0043406	positive regulation of MAP kinase activity	1	58	1.72413793103448	0.249546393809154	0.325679191920421	1	1	0.998503926676964	0.998503926676964	1
23624;	GO:0043407	negative regulation of MAP kinase activity	1	38	2.63157894736842	0.172768500433013	0.251596681481646	1	1	0.998503926676964	0.998503926676964	1
4486;	GO:0043410	positive regulation of MAPK cascade	1	141	0.709219858156028	0.499592471925217	0.538022662073311	1	1	0.998503926676964	0.998503926676964	1
2525;	GO:0043413	macromolecule glycosylation	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
1277; 374;	GO:0043434	response to peptide hormone	2	43	4.65116279069767	0.0201125974456863	0.103244666887856	1	1	0.91778235988879	0.998503926676964	0.722844211949193
54845;	GO:0043484	regulation of RNA splicing	1	32	3.125	0.148254208227766	0.226050970961149	1	1	0.998503926676964	0.998503926676964	1
9928; 255738;	GO:0043523	regulation of neuron apoptotic process	2	18	11.1111111111111	0.00417492476910597	0.0886811606127337	1	1	0.665253525302517	0.998503926676964	0.620881112701727
9928;	GO:0043524	negative regulation of neuron apoptotic process	1	130	0.769230769230769	0.471931602025051	0.514530737783065	1	1	0.998503926676964	0.998503926676964	1
4602; 4605; 255738;	GO:0043525	positive regulation of neuron apoptotic process	3	46	6.52173913043478	0.00173175337932352	0.0454279657693962	1	1	0.49057296281084	0.998503926676964	0.318053640026771
6286;	GO:0043542	endothelial cell migration	1	29	3.44827586206897	0.135728733985959	0.217731510769143	1	1	0.998503926676964	0.998503926676964	1
6356;	GO:0043547	positive regulation of GTPase activity	1	330	0.303030303030303	0.80236160101011	0.810253682331521	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0043589	skin morphogenesis	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
195814;	GO:0043616	keratinocyte proliferation	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
3880;	GO:0043627	response to estrogen	1	63	1.58730158730159	0.267611352780174	0.339194636445653	1	1	0.998503926676964	0.998503926676964	1
255738;	GO:0043687	post-translational protein modification	1	354	0.282485875706215	0.824462450972998	0.831209279540698	1	1	0.998503926676964	0.998503926676964	1
79977;	GO:0044030	regulation of DNA methylation	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
4312; 4322; 255738;	GO:0044267	cellular protein metabolic process	3	192	1.5625	0.0691797285214664	0.150916488223915	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0044344	cellular response to fibroblast growth factor stimulus	1	28	3.57142857142857	0.131513187863543	0.213752305340218	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0044691	tooth eruption	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
3512; 3868; 4486; 55359;	GO:0045087	innate immune response	4	513	0.779727095516569	0.242056980630765	0.321538080272094	1	1	0.998503926676964	0.998503926676964	1
3868;	GO:0045104	intermediate filament cytoskeleton organization	1	14	7.14285714285714	0.0703133638315967	0.150916488223915	1	1	0.998503926676964	0.998503926676964	1
3872;	GO:0045109	intermediate filament organization	1	17	5.88235294117647	0.083777116024585	0.165406100869053	1	1	0.998503926676964	0.998503926676964	1
151648;	GO:0045132	meiotic chromosome segregation	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
7472;	GO:0045165	cell fate commitment	1	52	1.92307692307692	0.227285360241388	0.305693846962217	1	1	0.998503926676964	0.998503926676964	1
9928; 55165;	GO:0045184	establishment of protein localization	2	37	5.40540540540541	0.0153389953185231	0.101346103358986	1	1	0.874322733155818	0.998503926676964	0.709551848292747
3880; 7138;	GO:0045214	sarcomere organization	2	41	4.8780487804878	0.0184600938372705	0.101346103358986	1	1	0.904314901346944	0.998503926676964	0.709551848292747
2810;	GO:0045606	positive regulation of epidermal cell differentiation	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
79977;	GO:0045617	negative regulation of keratinocyte differentiation	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
4602;	GO:0045624	positive regulation of T-helper cell differentiation	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
259266;	GO:0045665	negative regulation of neuron differentiation	1	59	1.69491525423729	0.253194330840938	0.326976326620583	1	1	0.998503926676964	0.998503926676964	1
3169;	GO:0045666	positive regulation of neuron differentiation	1	79	1.26582278481013	0.32257521705971	0.383602960827763	1	1	0.998503926676964	0.998503926676964	1
26585; 374;	GO:0045668	negative regulation of osteoblast differentiation	2	43	4.65116279069767	0.0201125974456863	0.103244666887856	1	1	0.91778235988879	0.998503926676964	0.722844211949193
3872;	GO:0045727	positive regulation of translation	1	62	1.61290322580645	0.264033139729474	0.338138074996581	1	1	0.998503926676964	0.998503926676964	1
10551;	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	1	25	4	0.118744029737539	0.202621391463502	1	1	0.998503926676964	0.998503926676964	1
10563;	GO:0045765	regulation of angiogenesis	1	31	3.2258064516129	0.144099148021041	0.222936807072136	1	1	0.998503926676964	0.998503926676964	1
26585; 6356;	GO:0045766	positive regulation of angiogenesis	2	129	1.55038759689922	0.132845478135446	0.215349511924829	1	1	0.998503926676964	0.998503926676964	1
259266;	GO:0045769	negative regulation of asymmetric cell division	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
9787;	GO:0045842	positive regulation of mitotic metaphase/anaphase transition	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
3169;	GO:0045880	positive regulation of smoothened signaling pathway	1	30	3.33333333333333	0.139924021913819	0.220442960355275	1	1	0.998503926676964	0.998503926676964	1
26585; 4602; 5307;	GO:0045892	negative regulation of transcription, DNA-templated	3	498	0.602409638554217	0.43931352934985	0.484896554751548	1	1	0.998503926676964	0.998503926676964	1
1277; 4602; 56938; 26298; 4605;	GO:0045893	positive regulation of transcription, DNA-templated	5	546	0.915750915750916	0.129623936065418	0.213752305340218	1	1	0.998503926676964	0.998503926676964	1
3169;	GO:0045931	positive regulation of mitotic cell cycle	1	29	3.44827586206897	0.135728733985959	0.217731510769143	1	1	0.998503926676964	0.998503926676964	1
7138;	GO:0045932	negative regulation of muscle contraction	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
79733; 26585; 7472; 4602; 4605; 4321; 4060; 3169; 5307; 79977; 56938; 26298;	GO:0045944	positive regulation of transcription by RNA polymerase II	12	1060	1.13207547169811	0.00565027741104873	0.0992877964088187	1	1	0.721531029826453	0.998503926676964	0.695141077158593
131578;	GO:0046426	negative regulation of JAK-STAT cascade	1	44	2.27272727272727	0.196584095084235	0.275844652783346	1	1	0.998503926676964	0.998503926676964	1
4751;	GO:0046602	regulation of mitotic centrosome separation	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
3694; 81607;	GO:0046718	viral entry into host cell	2	85	2.35294117647059	0.0667306966514714	0.148935178033719	1	1	0.998503926676964	0.998503926676964	1
4751;	GO:0046777	protein autophosphorylation	1	168	0.595238095238095	0.561553381156992	0.589296222815515	1	1	0.998503926676964	0.998503926676964	1
131578;	GO:0046813	receptor-mediated virion attachment to host cell	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
2810;	GO:0046827	positive regulation of protein export from nucleus	1	20	5	0.0970478075547262	0.179523872233367	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0046851	negative regulation of bone remodeling	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
4486;	GO:0048012	hepatocyte growth factor receptor signaling pathway	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
7472;	GO:0048146	positive regulation of fibroblast proliferation	1	50	2	0.219720710746885	0.299442384557702	1	1	0.998503926676964	0.998503926676964	1
374;	GO:0048208	COPII vesicle coating	1	63	1.58730158730159	0.267611352780174	0.339194636445653	1	1	0.998503926676964	0.998503926676964	1
6356;	GO:0048245	eosinophil chemotaxis	1	25	4	0.118744029737539	0.202621391463502	1	1	0.998503926676964	0.998503926676964	1
6356;	GO:0048247	lymphocyte chemotaxis	1	31	3.2258064516129	0.144099148021041	0.222936807072136	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0048263	determination of dorsal identity	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
259266;	GO:0048477	oogenesis	1	26	3.84615384615385	0.123020933257398	0.206656710184619	1	1	0.998503926676964	0.998503926676964	1
10551;	GO:0048546	digestive tract morphogenesis	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
79827;	GO:0048565	digestive tract development	1	38	2.63157894736842	0.172768500433013	0.251596681481646	1	1	0.998503926676964	0.998503926676964	1
259266;	GO:0048589	developmental growth	1	22	4.54545454545455	0.105789034383918	0.187270497967546	1	1	0.998503926676964	0.998503926676964	1
5307;	GO:0048625	myoblast fate commitment	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
10551;	GO:0048639	positive regulation of developmental growth	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
3169;	GO:0048646	anatomical structure formation involved in morphogenesis	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
4602;	GO:0048661	positive regulation of smooth muscle cell proliferation	1	53	1.88679245283019	0.231040412431932	0.309393247952326	1	1	0.998503926676964	0.998503926676964	1
3169;	GO:0048665	neuron fate specification	1	15	6.66666666666667	0.0748229031998671	0.155712528280804	1	1	0.998503926676964	0.998503926676964	1
79977;	GO:0048701	embryonic cranial skeleton morphogenesis	1	32	3.125	0.148254208227766	0.226050970961149	1	1	0.998503926676964	0.998503926676964	1
1301;	GO:0048704	embryonic skeletal system morphogenesis	1	38	2.63157894736842	0.172768500433013	0.251596681481646	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0048706	embryonic skeletal system development	1	28	3.57142857142857	0.131513187863543	0.213752305340218	1	1	0.998503926676964	0.998503926676964	1
26298;	GO:0050673	epithelial cell proliferation	1	11	9.09090909090909	0.0566537711269077	0.140720657315222	1	1	0.998503926676964	0.998503926676964	0.98522389299276
5268;	GO:0050678	regulation of epithelial cell proliferation	1	13	7.69230769230769	0.065782064732448	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
4321;	GO:0050691	regulation of defense response to virus by host	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
284340;	GO:0050728	negative regulation of inflammatory response	1	94	1.06382978723404	0.370386447259975	0.420955814598053	1	1	0.998503926676964	0.998503926676964	1
374;	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	1	85	1.17647058823529	0.342116389181948	0.40065341394692	1	1	0.998503926676964	0.998503926676964	1
1277; 1308;	GO:0050776	regulation of immune response	2	206	0.970873786407767	0.26726436644748	0.339194636445653	1	1	0.998503926676964	0.998503926676964	1
3853;	GO:0050830	defense response to Gram-positive bacterium	1	86	1.16279069767442	0.345318548397301	0.403636102111456	1	1	0.998503926676964	0.998503926676964	1
3512; 1277; 4312; 1048; 4680;	GO:0050900	leukocyte migration	5	206	2.42718446601942	0.00366148000743127	0.0835359883176913	1	1	0.63343604128561	0.998503926676964	0.584858351187154
1301;	GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	1	11	9.09090909090909	0.0566537711269077	0.140720657315222	1	1	0.998503926676964	0.998503926676964	0.98522389299276
7472; 3169;	GO:0051091	positive regulation of DNA binding transcription factor activity	2	110	1.81818181818182	0.102722523455196	0.185020685521639	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0051092	positive regulation of NF-kappaB transcription factor activity	1	142	0.704225352112676	0.50203479477188	0.538769048047871	1	1	0.998503926676964	0.998503926676964	1
4060; 5307;	GO:0051216	cartilage development	2	58	3.44827586206897	0.0343181089303105	0.121077216816691	1	1	0.985102218567617	0.998503926676964	0.847694781851795
4751;	GO:0051225	spindle assembly	1	47	2.12765957446809	0.208236064581996	0.288904089600247	1	1	0.998503926676964	0.998503926676964	1
4751;	GO:0051299	centrosome separation	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
11065; 4751; 9928; 151648; 126353; 57082; 22974;	GO:0051301	cell division	7	350	2	0.00176992074426219	0.0454279657693962	1	1	0.494121073314611	0.998503926676964	0.318053640026771
4751;	GO:0051321	meiotic cell cycle	1	59	1.69491525423729	0.253194330840938	0.326976326620583	1	1	0.998503926676964	0.998503926676964	1
374;	GO:0051384	response to glucocorticoid	1	57	1.75438596491228	0.245880816677305	0.324331013004753	1	1	0.998503926676964	0.998503926676964	1
259266;	GO:0051445	regulation of meiotic cell cycle	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
3868;	GO:0051546	keratinocyte migration	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
4602;	GO:0051571	positive regulation of histone H3-K4 methylation	1	15	6.66666666666667	0.0748229031998671	0.155712528280804	1	1	0.998503926676964	0.998503926676964	1
4602;	GO:0051574	positive regulation of histone H3-K9 methylation	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
1277; 374;	GO:0051591	response to cAMP	2	45	4.44444444444444	0.0218246625398212	0.107147723662873	1	1	0.932474293065804	0.998503926676964	0.750170582247759
259266;	GO:0051653	spindle localization	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
259266;	GO:0051661	maintenance of centrosome location	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
4605; 55771;	GO:0051726	regulation of cell cycle	2	107	1.86915887850467	0.0981610327135687	0.179961893308209	1	1	0.998503926676964	0.998503926676964	1
3872;	GO:0051798	positive regulation of hair follicle development	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
3853;	GO:0051801	cytolysis in other organism involved in symbiotic interaction	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
26585;	GO:0051893	regulation of focal adhesion assembly	1	18	5.55555555555556	0.0882219949067566	0.170895436674724	1	1	0.998503926676964	0.998503926676964	1
4486;	GO:0051897	positive regulation of protein kinase B signaling	1	147	0.680272108843537	0.514070510954415	0.549769851992916	1	1	0.998503926676964	0.998503926676964	1
26585; 4751; 79977;	GO:0051973	positive regulation of telomerase activity	3	34	8.82352941176471	0.00076170803467257	0.0335151535255931	0.45930994490756	0.469212149358303	0.309324819812589	0.45930994490756	0.23464877624021
4751;	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
7472;	GO:0055009	atrial cardiac muscle tissue morphogenesis	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
1301;	GO:0055010	ventricular cardiac muscle tissue morphogenesis	1	25	4	0.118744029737539	0.202621391463502	1	1	0.998503926676964	0.998503926676964	1
57402;	GO:0055074	calcium ion homeostasis	1	21	4.76190476190476	0.101428943859667	0.183226479230366	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0055093	response to hyperoxia	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
222; 195814;	GO:0055114	oxidation-reduction process	2	535	0.373831775700935	0.737979842853667	0.749161791654799	1	1	0.998503926676964	0.998503926676964	1
7472;	GO:0060045	positive regulation of cardiac muscle cell proliferation	1	23	4.34782608695652	0.110128179209321	0.192724313616312	1	1	0.998503926676964	0.998503926676964	1
7138;	GO:0060048	cardiac muscle contraction	1	46	2.17391304347826	0.204370784678509	0.28467271205273	1	1	0.998503926676964	0.998503926676964	1
4321;	GO:0060054	positive regulation of epithelial cell proliferation involved in wound healing	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
7472;	GO:0060070	canonical Wnt signaling pathway	1	88	1.13636363636364	0.351676647543873	0.407971402800426	1	1	0.998503926676964	0.998503926676964	1
26585;	GO:0060173	limb development	1	28	3.57142857142857	0.131513187863543	0.213752305340218	1	1	0.998503926676964	0.998503926676964	1
22974;	GO:0060236	regulation of mitotic spindle organization	1	17	5.88235294117647	0.083777116024585	0.165406100869053	1	1	0.998503926676964	0.998503926676964	1
4602;	GO:0060252	positive regulation of glial cell proliferation	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
3512;	GO:0060267	positive regulation of respiratory burst	1	6	16.6666666666667	0.0334449061858489	0.121077216816691	1	1	0.981816314452909	0.998503926676964	0.847694781851795
7472;	GO:0060317	cardiac epithelial to mesenchymal transition	1	13	7.69230769230769	0.065782064732448	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
79977;	GO:0060324	face development	1	17	5.88235294117647	0.083777116024585	0.165406100869053	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0060325	face morphogenesis	1	31	3.2258064516129	0.144099148021041	0.222936807072136	1	1	0.998503926676964	0.998503926676964	1
4321;	GO:0060339	negative regulation of type I interferon-mediated signaling pathway	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
4321;	GO:0060340	positive regulation of type I interferon-mediated signaling pathway	1	11	9.09090909090909	0.0566537711269077	0.140720657315222	1	1	0.998503926676964	0.998503926676964	0.98522389299276
1277;	GO:0060346	bone trabecula formation	1	8	12.5	0.0427955184494293	0.126740573869464	1	1	0.992486792919698	0.998503926676964	0.887345496888195
4322;	GO:0060349	bone morphogenesis	1	26	3.84615384615385	0.123020933257398	0.206656710184619	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0060351	cartilage development involved in endochondral bone morphogenesis	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
26585;	GO:0060394	negative regulation of pathway-restricted SMAD protein phosphorylation	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
3169;	GO:0060441	epithelial tube branching involved in lung morphogenesis	1	14	7.14285714285714	0.0703133638315967	0.150916488223915	1	1	0.998503926676964	0.998503926676964	1
6356;	GO:0060444	branching involved in mammary gland duct morphogenesis	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
79977;	GO:0060463	lung lobe morphogenesis	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
10551;	GO:0060480	lung goblet cell differentiation	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
3169; 79977;	GO:0060487	lung epithelial cell differentiation	2	7	28.5714285714286	0.000819002667354796	0.0336337095393703	0.493039605747587	0.504505643090554	0.321868048270435	0.493039605747587	0.235478819388527
7472;	GO:0060492	lung induction	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
7472;	GO:0060501	positive regulation of epithelial cell proliferation involved in lung morphogenesis	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
5268;	GO:0060512	prostate gland morphogenesis	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
3169;	GO:0060528	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
10551;	GO:0060548	negative regulation of cell death	1	59	1.69491525423729	0.253194330840938	0.326976326620583	1	1	0.998503926676964	0.998503926676964	1
374;	GO:0060598	dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
57111;	GO:0060627	regulation of vesicle-mediated transport	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
79977;	GO:0060672	epithelial cell morphogenesis involved in placental branching	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
26585;	GO:0060676	ureteric bud formation	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
3880;	GO:0060706	cell differentiation involved in embryonic placenta development	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
79733;	GO:0060707	trophoblast giant cell differentiation	1	12	8.33333333333333	0.0612289019715984	0.144509592392738	1	1	0.998503926676964	0.998503926676964	1
7472;	GO:0060716	labyrinthine layer blood vessel development	1	20	5	0.0970478075547262	0.179523872233367	1	1	0.998503926676964	0.998503926676964	1
79733;	GO:0060718	chorionic trophoblast cell differentiation	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
3169;	GO:0060738	epithelial-mesenchymal signaling involved in prostate gland development	1	2	50	0.014471553911037	0.101346103358986	1	1	0.868293234662223	0.998503926676964	0.709551848292747
3169;	GO:0060740	prostate gland epithelium morphogenesis	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
3169;	GO:0060741	prostate gland stromal morphogenesis	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
3169;	GO:0060743	epithelial cell maturation involved in prostate gland development	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
374;	GO:0060744	mammary gland branching involved in thelarche	1	5	20	0.028735746167264	0.11420141702603	1	1	0.964361802195968	0.998503926676964	0.79955542288036
374;	GO:0060749	mammary gland alveolus development	1	15	6.66666666666667	0.0748229031998671	0.155712528280804	1	1	0.998503926676964	0.998503926676964	1
374;	GO:0060750	epithelial cell proliferation involved in mammary gland duct elongation	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
6356;	GO:0060763	mammary duct terminal end bud growth	1	3	33.3333333333333	0.0192491787224047	0.101346103358986	1	1	0.908573841227698	0.998503926676964	0.709551848292747
2810;	GO:0061024	membrane organization	1	131	0.763358778625954	0.474507545429751	0.516425173117892	1	1	0.998503926676964	0.998503926676964	1
7472;	GO:0061072	iris morphogenesis	1	9	11.1111111111111	0.0474371850266357	0.131627504398233	1	1	0.996425232574142	0.998503926676964	0.921560237013758
26585;	GO:0061098	positive regulation of protein tyrosine kinase activity	1	32	3.125	0.148254208227766	0.226050970961149	1	1	0.998503926676964	0.998503926676964	1
3169;	GO:0061144	alveolar secondary septum development	1	1	100	0.00967088926059922	0.0992877964088187	1	1	0.824501261763447	0.998503926676964	0.695141077158593
7472;	GO:0061180	mammary gland epithelium development	1	7	14.2857142857143	0.0381314611403215	0.121077216816691	1	1	0.989178503609966	0.998503926676964	0.847694781851795
3868; 2810;	GO:0061436	establishment of skin barrier	2	20	10	0.00504394515129392	0.0992877964088187	1	1	0.704620146314896	0.998503926676964	0.695141077158593
3853;	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	1	49	2.04081632653061	0.215910939303833	0.296216344345571	1	1	0.998503926676964	0.998503926676964	1
10563; 6356;	GO:0070098	chemokine-mediated signaling pathway	2	71	2.8169014084507	0.0489431531125701	0.134593671059568	1	1	0.998503926676964	0.998503926676964	0.942327182827549
1277;	GO:0070208	protein heterotrimerization	1	10	10	0.0520565672824588	0.13473464473107	1	1	0.998503926676964	0.998503926676964	0.943314178142213
10551;	GO:0070254	mucus secretion	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
3853; 3854; 3880; 3868; 3852; 3866; 5266; 1830; 3872; 25984; 11187;	GO:0070268	cornification	11	113	9.73451327433628	2.13696838002875e-11	1.31637252209771e-08	1.31637252209771e-08	1.31637252209771e-08	1.31637252209771e-08	1.31637252209771e-08	9.21628484114185e-08
4602;	GO:0070301	cellular response to hydrogen peroxide	1	60	1.66666666666667	0.256824711810009	0.330279796398675	1	1	0.998503926676964	0.998503926676964	1
79733;	GO:0070365	hepatocyte differentiation	1	13	7.69230769230769	0.065782064732448	0.147889605383898	1	1	0.998503926676964	0.998503926676964	1
6356; 4486;	GO:0070374	positive regulation of ERK1 and ERK2 cascade	2	228	0.87719298245614	0.306720675826819	0.372662596270849	1	1	0.998503926676964	0.998503926676964	1
6356;	GO:0070670	response to interleukin-4	1	4	25	0.0240038731582409	0.107147723662873	1	1	0.942242801111997	0.998503926676964	0.750170582247759
79977; 79983;	GO:0070830	bicellular tight junction assembly	2	33	6.06060606060606	0.0124720097180376	0.101346103358986	1	1	0.848948682897131	0.998503926676964	0.709551848292747
4060;	GO:0070848	response to growth factor	1	14	7.14285714285714	0.0703133638315967	0.150916488223915	1	1	0.998503926676964	0.998503926676964	1
11065;	GO:0070936	protein K48-linked ubiquitination	1	49	2.04081632653061	0.215910939303833	0.296216344345571	1	1	0.998503926676964	0.998503926676964	1
11065;	GO:0070979	protein K11-linked ubiquitination	1	28	3.57142857142857	0.131513187863543	0.213752305340218	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0071230	cellular response to amino acid stimulus	1	50	2	0.219720710746885	0.299442384557702	1	1	0.998503926676964	0.998503926676964	1
1277;	GO:0071260	cellular response to mechanical stimulus	1	77	1.2987012987013	0.315934651102408	0.379367924130767	1	1	0.998503926676964	0.998503926676964	1
