Genes	Process	name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
4920;	GO:0030538	embryonic genitalia morphogenesis	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
4920;	GO:0030539	male genitalia development	1	19	5.26315789473684	0.0926455249139971	0.130601621024137	1	1	0.907423808073593	0.907423808073593	0.972285929800287
1277; 1281; 1290; 1278; 4313; 1301; 1291; 1292; 1293; 4318; 1289; 4320; 1513; 1303;	GO:0030574	collagen catabolic process	14	65	21.5384615384615	0	0	0	0	0	0	0
6363;	GO:0030593	neutrophil chemotaxis	1	63	1.58730158730159	0.267611352780174	0.292938310911023	1	1	0.907423808073593	0.907423808073593	1
5167;	GO:0030643	cellular phosphate ion homeostasis	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
5167;	GO:0030730	sequestering of triglyceride	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
348;	GO:0030828	positive regulation of cGMP biosynthetic process	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
2737;	GO:0030850	prostate gland development	1	11	9.09090909090909	0.0566537711269077	0.0996110261572004	1	1	0.907423808073593	0.907423808073593	0.741571187448853
6876;	GO:0030855	epithelial cell differentiation	1	69	1.44927536231884	0.288721789147669	0.312836250092282	1	1	0.907423808073593	0.907423808073593	1
7043;	GO:0030879	mammary gland development	1	22	4.54545454545455	0.105789034383918	0.144257774159888	1	1	0.907423808073593	0.907423808073593	1
2260;	GO:0030901	midbrain development	1	32	3.125	0.148254208227766	0.18176761162025	1	1	0.907423808073593	0.907423808073593	1
348;	GO:0031102	neuron projection regeneration	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
146760;	GO:0031103	axon regeneration	1	14	7.14285714285714	0.0703133638315967	0.112689197459654	1	1	0.907423808073593	0.907423808073593	0.838933852974602
23194;	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	1	73	1.36986301369863	0.302459586409567	0.323702567394854	1	1	0.907423808073593	0.907423808073593	1
5167;	GO:0031214	biomineral tissue development	1	25	4	0.118744029737539	0.156370738749023	1	1	0.907423808073593	0.907423808073593	1
3956; 6363;	GO:0031295	T cell costimulation	2	73	2.73972602739726	0.051362682164084	0.0955531636542264	1	1	0.907423808073593	0.907423808073593	0.711361741457546
26471;	GO:0031401	positive regulation of protein modification process	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
715;	GO:0031638	zymogen activation	1	14	7.14285714285714	0.0703133638315967	0.112689197459654	1	1	0.907423808073593	0.907423808073593	0.838933852974602
6423;	GO:0031668	cellular response to extracellular stimulus	1	18	5.55555555555556	0.0882219949067566	0.127358067835318	1	1	0.907423808073593	0.907423808073593	0.948138747680206
2625;	GO:0031929	TOR signaling	1	16	6.25	0.0793107862791833	0.120092042315483	1	1	0.907423808073593	0.907423808073593	0.894045587709397
5167;	GO:0031953	negative regulation of protein autophosphorylation	1	10	10	0.0520565672824588	0.0955531636542264	1	1	0.907423808073593	0.907423808073593	0.711361741457546
10457;	GO:0031954	positive regulation of protein autophosphorylation	1	23	4.34782608695652	0.110128179209321	0.148696275725666	1	1	0.907423808073593	0.907423808073593	1
1277;	GO:0031960	response to corticosteroid	1	6	16.6666666666667	0.0334449061858489	0.078119488901253	1	1	0.903012467017921	0.907423808073593	0.581573791399117
7291;	GO:0032000	positive regulation of fatty acid beta-oxidation	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
5740;	GO:0032088	negative regulation of NF-kappaB transcription factor activity	1	87	1.14942528735632	0.348505276646809	0.365245704782682	1	1	0.907423808073593	0.907423808073593	1
115908;	GO:0032092	positive regulation of protein binding	1	63	1.58730158730159	0.267611352780174	0.292938310911023	1	1	0.907423808073593	0.907423808073593	1
348;	GO:0032269	negative regulation of cellular protein metabolic process	1	5	20	0.028735746167264	0.0725955692646671	1	1	0.879899043402449	0.907423808073593	0.540450034298067
2737;	GO:0032332	positive regulation of chondrocyte differentiation	1	19	5.26315789473684	0.0926455249139971	0.130601621024137	1	1	0.907423808073593	0.907423808073593	0.972285929800287
1277; 2099; 10631;	GO:0032355	response to estradiol	3	89	3.37078651685393	0.0101613905511859	0.0524458867157983	1	1	0.702848712680632	0.907423808073593	0.390442303317555
348;	GO:0032374	regulation of cholesterol transport	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
348;	GO:0032462	regulation of protein homooligomerization	1	1	100	0.00967088926059922	0.0507325338260943	1	1	0.695125100453372	0.907423808073593	0.377686956987405
7077;	GO:0032487	regulation of Rap protein signal transduction	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
348;	GO:0032489	regulation of Cdc42 protein signal transduction	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
1634; 6678; 4016;	GO:0032496	response to lipopolysaccharide	3	167	1.79640718562874	0.0497841204250661	0.0955531636542264	1	1	0.907423808073593	0.907423808073593	0.711361741457546
7043;	GO:0032570	response to progesterone	1	41	2.4390243902439	0.184762389447543	0.216307187645904	1	1	0.907423808073593	0.907423808073593	1
2625;	GO:0032689	negative regulation of interferon-gamma production	1	25	4	0.118744029737539	0.156370738749023	1	1	0.907423808073593	0.907423808073593	1
2625;	GO:0032703	negative regulation of interleukin-2 production	1	12	8.33333333333333	0.0612289019715984	0.103667982174135	1	1	0.907423808073593	0.907423808073593	0.771773884951014
10457; 7291;	GO:0032720	negative regulation of tumor necrosis factor production	2	39	5.12820512820513	0.0168684529554246	0.0638195406695263	1	1	0.809685741860381	0.907423808073593	0.47511540019729
6363;	GO:0032735	positive regulation of interleukin-12 production	1	25	4	0.118744029737539	0.156370738749023	1	1	0.907423808073593	0.907423808073593	1
2625;	GO:0032753	positive regulation of interleukin-4 production	1	20	5	0.0970478075547262	0.13502303659788	1	1	0.907423808073593	0.907423808073593	1
7291; 6363;	GO:0032760	positive regulation of tumor necrosis factor production	2	46	4.34782608695652	0.0227026292174961	0.0671828519880796	1	1	0.849794970558768	0.907423808073593	0.500154142036207
348;	GO:0032805	positive regulation of low-density lipoprotein particle receptor catabolic process	1	2	50	0.014471553911037	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
23213;	GO:0032836	glomerular basement membrane development	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
5167;	GO:0032869	cellular response to insulin stimulus	1	85	1.17647058823529	0.342116389181948	0.359728076248269	1	1	0.907423808073593	0.907423808073593	1
4060;	GO:0032914	positive regulation of transforming growth factor beta1 production	1	6	16.6666666666667	0.0334449061858489	0.078119488901253	1	1	0.903012467017921	0.907423808073593	0.581573791399117
1277; 1289;	GO:0032964	collagen biosynthetic process	2	8	25	0.0010205192546171	0.0137394683106962	0.909282655863838	0.979698484432419	0.325181690439646	0.907423808073593	0.102285803320603
7431; 7043;	GO:0032967	positive regulation of collagen biosynthetic process	2	25	8	0.00754453822179602	0.0507325338260943	1	1	0.651895927539605	0.907423808073593	0.377686956987405
2737;	GO:0033077	T cell differentiation in thymus	1	26	3.84615384615385	0.123020933257398	0.160462086857476	1	1	0.907423808073593	0.907423808073593	1
7291;	GO:0033128	negative regulation of histone phosphorylation	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
6423;	GO:0033138	positive regulation of peptidyl-serine phosphorylation	1	83	1.20481927710843	0.335665481652992	0.353719936758367	1	1	0.907423808073593	0.907423808073593	1
2099;	GO:0033146	regulation of intracellular estrogen receptor signaling pathway	1	15	6.66666666666667	0.0748229031998671	0.116001512662042	1	1	0.907423808073593	0.907423808073593	0.863592945573081
348;	GO:0033344	cholesterol efflux	1	24	4.16666666666667	0.114446477946567	0.152807536618504	1	1	0.907423808073593	0.907423808073593	1
6678;	GO:0033591	response to L-ascorbic acid	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
2625;	GO:0033600	negative regulation of mammary gland epithelial cell proliferation	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
2335;	GO:0033622	integrin activation	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
22801;	GO:0033627	cell adhesion mediated by integrin	1	16	6.25	0.0793107862791833	0.120092042315483	1	1	0.907423808073593	0.907423808073593	0.894045587709397
6423;	GO:0033630	positive regulation of cell adhesion mediated by integrin	1	13	7.69230769230769	0.065782064732448	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
4920; 2260;	GO:0033674	positive regulation of kinase activity	2	67	2.98507462686567	0.044234861726416	0.0895895933699564	1	1	0.907423808073593	0.907423808073593	0.666964930504494
6422;	GO:0033689	negative regulation of osteoblast proliferation	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
115908;	GO:0033690	positive regulation of osteoblast proliferation	1	11	9.09090909090909	0.0566537711269077	0.0996110261572004	1	1	0.907423808073593	0.907423808073593	0.741571187448853
348;	GO:0033700	phospholipid efflux	1	12	8.33333333333333	0.0612289019715984	0.103667982174135	1	1	0.907423808073593	0.907423808073593	0.771773884951014
1281; 6678; 7077;	GO:0034097	response to cytokine	3	48	6.25	0.00194378105570636	0.0216852801389006	1	1	0.420063638965367	0.907423808073593	0.161439747818551
7060; 10457;	GO:0034103	regulation of tissue remodeling	2	4	50	0.000344508113106268	0.00674954670575545	0.315569431605341	0.330727788582017	0.188735121386135	0.314191399152916	0.0502481457969275
3956;	GO:0034120	positive regulation of erythrocyte aggregation	1	1	100	0.00967088926059922	0.0507325338260943	1	1	0.695125100453372	0.907423808073593	0.377686956987405
2099;	GO:0034121	regulation of toll-like receptor signaling pathway	1	5	20	0.028735746167264	0.0725955692646671	1	1	0.879899043402449	0.907423808073593	0.540450034298067
81035;	GO:0034138	toll-like receptor 3 signaling pathway	1	11	9.09090909090909	0.0566537711269077	0.0996110261572004	1	1	0.907423808073593	0.907423808073593	0.741571187448853
5740;	GO:0034356	NAD biosynthesis via nicotinamide riboside salvage pathway	1	15	6.66666666666667	0.0748229031998671	0.116001512662042	1	1	0.907423808073593	0.907423808073593	0.863592945573081
348;	GO:0034371	chylomicron remodeling	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
348;	GO:0034372	very-low-density lipoprotein particle remodeling	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
348;	GO:0034374	low-density lipoprotein particle remodeling	1	13	7.69230769230769	0.065782064732448	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
348;	GO:0034375	high-density lipoprotein particle remodeling	1	17	5.88235294117647	0.083777116024585	0.123923006754394	1	1	0.907423808073593	0.907423808073593	0.92256585255994
348;	GO:0034378	chylomicron assembly	1	10	10	0.0520565672824588	0.0955531636542264	1	1	0.907423808073593	0.907423808073593	0.711361741457546
348;	GO:0034380	high-density lipoprotein particle assembly	1	13	7.69230769230769	0.065782064732448	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
348;	GO:0034382	chylomicron remnant clearance	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
348;	GO:0034384	high-density lipoprotein particle clearance	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
2335;	GO:0034446	substrate adhesion-dependent cell spreading	1	41	2.4390243902439	0.184762389447543	0.216307187645904	1	1	0.907423808073593	0.907423808073593	1
348;	GO:0034447	very-low-density lipoprotein particle clearance	1	6	16.6666666666667	0.0334449061858489	0.078119488901253	1	1	0.903012467017921	0.907423808073593	0.581573791399117
1277;	GO:0034504	protein localization to nucleus	1	31	3.2258064516129	0.144099148021041	0.178037557400514	1	1	0.907423808073593	0.907423808073593	1
1277;	GO:0034505	tooth mineralization	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
4318;	GO:0034614	cellular response to reactive oxygen species	1	35	2.85714285714286	0.160599945882917	0.194666601070202	1	1	0.907423808073593	0.907423808073593	1
7043;	GO:0034616	response to laminar fluid shear stress	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
54898;	GO:0034625	fatty acid elongation, monounsaturated fatty acid	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
54898;	GO:0034626	fatty acid elongation, polyunsaturated fatty acid	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
6363;	GO:0034695	response to prostaglandin E	1	7	14.2857142857143	0.0381314611403215	0.0826325117262046	1	1	0.907423808073593	0.907423808073593	0.615171755644577
7060; 8406;	GO:0034976	response to endoplasmic reticulum stress	2	73	2.73972602739726	0.051362682164084	0.0955531636542264	1	1	0.907423808073593	0.907423808073593	0.711361741457546
6422;	GO:0035019	somatic stem cell population maintenance	1	64	1.5625	0.271172341972617	0.295153569494005	1	1	0.907423808073593	0.907423808073593	1
1281;	GO:0035025	positive regulation of Rho protein signal transduction	1	26	3.84615384615385	0.123020933257398	0.160462086857476	1	1	0.907423808073593	0.907423808073593	1
7291;	GO:0035067	negative regulation of histone acetylation	1	10	10	0.0520565672824588	0.0955531636542264	1	1	0.907423808073593	0.907423808073593	0.711361741457546
2737;	GO:0035108	limb morphogenesis	1	11	9.09090909090909	0.0566537711269077	0.0996110261572004	1	1	0.907423808073593	0.907423808073593	0.741571187448853
1382; 7291;	GO:0035115	embryonic forelimb morphogenesis	2	31	6.45161290322581	0.0111372214065372	0.0556861070326858	1	1	0.723919391424916	0.907423808073593	0.414564673306979
7291;	GO:0035116	embryonic hindlimb morphogenesis	1	28	3.57142857142857	0.131513187863543	0.167443846616713	1	1	0.907423808073593	0.907423808073593	1
2625;	GO:0035162	embryonic hemopoiesis	1	16	6.25	0.0793107862791833	0.120092042315483	1	1	0.907423808073593	0.907423808073593	0.894045587709397
1289;	GO:0035313	wound healing, spreading of epidermal cells	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
54898;	GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	1	18	5.55555555555556	0.0882219949067566	0.127358067835318	1	1	0.907423808073593	0.907423808073593	0.948138747680206
7291;	GO:0035359	negative regulation of peroxisome proliferator activated receptor signaling pathway	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
5740;	GO:0035360	positive regulation of peroxisome proliferator activated receptor signaling pathway	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
2625;	GO:0035457	cellular response to interferon-alpha	1	10	10	0.0520565672824588	0.0955531636542264	1	1	0.907423808073593	0.907423808073593	0.711361741457546
6424; 6423; 6422;	GO:0035567	non-canonical Wnt signaling pathway	3	22	13.6363636363636	0.000235183081189971	0.0053756132843422	0.216368434694774	0.225775757942372	0.153574552017051	0.216133251613584	0.0400196652953295
2260;	GO:0035607	fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development	1	2	50	0.014471553911037	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
348;	GO:0035641	locomotory exploration behavior	1	13	7.69230769230769	0.065782064732448	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
5157;	GO:0035791	platelet-derived growth factor receptor-beta signaling pathway	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
2625;	GO:0035799	ureter maturation	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
23213;	GO:0035860	glial cell-derived neurotrophic factor receptor signaling pathway	1	5	20	0.028735746167264	0.0725955692646671	1	1	0.879899043402449	0.907423808073593	0.540450034298067
2625;	GO:0035898	parathyroid hormone secretion	1	1	100	0.00967088926059922	0.0507325338260943	1	1	0.695125100453372	0.907423808073593	0.377686956987405
3956;	GO:0035900	response to isolation stress	1	6	16.6666666666667	0.0334449061858489	0.078119488901253	1	1	0.903012467017921	0.907423808073593	0.581573791399117
4016;	GO:0035904	aorta development	1	18	5.55555555555556	0.0882219949067566	0.127358067835318	1	1	0.907423808073593	0.907423808073593	0.948138747680206
26471;	GO:0035914	skeletal muscle cell differentiation	1	47	2.12765957446809	0.208236064581996	0.238837063319852	1	1	0.907423808073593	0.907423808073593	1
2619;	GO:0035924	cellular response to vascular endothelial growth factor stimulus	1	24	4.16666666666667	0.114446477946567	0.152807536618504	1	1	0.907423808073593	0.907423808073593	1
2335; 4313; 1301; 1291; 4318; 1303;	GO:0035987	endodermal cell differentiation	6	28	21.4285714285714	1.34259510176093e-08	1.841273282415e-06	1.28083572707993e-05	1.2888912976905e-05	1.28083572707993e-05	1.28083572707993e-05	1.37076714007894e-05
1301; 1289;	GO:0035989	tendon development	2	3	66.6666666666667	0.000230400979116863	0.0053756132843422	0.212429702745747	0.221184939952188	0.151691151877005	0.21219930176663	0.0400196652953295
2260;	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	1	50	2	0.219720710746885	0.249623529369243	1	1	0.907423808073593	0.907423808073593	1
54898;	GO:0036109	alpha-linolenic acid metabolic process	1	13	7.69230769230769	0.065782064732448	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
6423;	GO:0036342	post-anal tail morphogenesis	1	16	6.25	0.0793107862791833	0.120092042315483	1	1	0.907423808073593	0.907423808073593	0.894045587709397
2134;	GO:0036498	IRE1-mediated unfolded protein response	1	58	1.72413793103448	0.249546393809154	0.277595061479476	1	1	0.907423808073593	0.907423808073593	1
1277;	GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	1	9	11.1111111111111	0.0474371850266357	0.0912619190893193	1	1	0.907423808073593	0.907423808073593	0.679414843103045
22801;	GO:0038065	collagen-activated signaling pathway	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
23213;	GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
23213;	GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	1	14	7.14285714285714	0.0703133638315967	0.112689197459654	1	1	0.907423808073593	0.907423808073593	0.838933852974602
2625;	GO:0042035	regulation of cytokine biosynthetic process	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
1281; 2335; 1634; 6678; 2737; 7043;	GO:0042060	wound healing	6	78	7.69230769230769	3.33796761264882e-06	0.000267037409011905	0.00316773126440373	0.00320444890814287	0.00315771736156578	0.00316773126440373	0.00198800530557439
6363;	GO:0042102	positive regulation of T cell proliferation	1	60	1.66666666666667	0.256824711810009	0.283392785445527	1	1	0.907423808073593	0.907423808073593	1
7043;	GO:0042127	regulation of cell proliferation	1	197	0.50761421319797	0.619659479186554	0.628165892311607	1	1	0.907423808073593	0.907423808073593	1
10457;	GO:0042130	negative regulation of T cell proliferation	1	39	2.56410256410256	0.176785747420046	0.209265496329524	1	1	0.907423808073593	0.907423808073593	1
348;	GO:0042157	lipoprotein metabolic process	1	19	5.26315789473684	0.0926455249139971	0.130601621024137	1	1	0.907423808073593	0.907423808073593	0.972285929800287
348;	GO:0042158	lipoprotein biosynthetic process	1	5	20	0.028735746167264	0.0725955692646671	1	1	0.879899043402449	0.907423808073593	0.540450034298067
348;	GO:0042159	lipoprotein catabolic process	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
347;	GO:0042246	tissue regeneration	1	21	4.76190476190476	0.101428943859667	0.13950112622533	1	1	0.907423808073593	0.907423808073593	1
2737;	GO:0042307	positive regulation of protein import into nucleus	1	29	3.44827586206897	0.135728733985959	0.170549194537331	1	1	0.907423808073593	0.907423808073593	1
347;	GO:0042308	negative regulation of protein import into nucleus	1	11	9.09090909090909	0.0566537711269077	0.0996110261572004	1	1	0.907423808073593	0.907423808073593	0.741571187448853
348;	GO:0042311	vasodilation	1	20	5	0.0970478075547262	0.13502303659788	1	1	0.907423808073593	0.907423808073593	1
4060;	GO:0042340	keratan sulfate catabolic process	1	12	8.33333333333333	0.0612289019715984	0.103667982174135	1	1	0.907423808073593	0.907423808073593	0.771773884951014
2625;	GO:0042421	norepinephrine biosynthetic process	1	6	16.6666666666667	0.0334449061858489	0.078119488901253	1	1	0.903012467017921	0.907423808073593	0.581573791399117
2260; 1301; 2625; 5396; 4920;	GO:0042472	inner ear morphogenesis	5	53	9.43396226415094	9.04118965305845e-06	0.000545246039045377	0.00855296541179329	0.00867954206693611	0.00851680065318106	0.00855296541179329	0.00405917666171373
2260; 7291;	GO:0042473	outer ear morphogenesis	2	9	22.2222222222222	0.00124336246840029	0.0158857948580037	1	1	0.354250414713956	0.907423808073593	0.118264495517067
2260; 5396;	GO:0042474	middle ear morphogenesis	2	20	10	0.00504394515129392	0.0410354859766285	1	1	0.569965802096213	0.907423808073593	0.305495638757953
2737;	GO:0042475	odontogenesis of dentin-containing tooth	1	56	1.78571428571429	0.242197515010149	0.271306434550458	1	1	0.907423808073593	0.907423808073593	1
1278; 7043; 7291;	GO:0042476	odontogenesis	3	31	9.67741935483871	0.000592833255952829	0.00981241251232269	0.535921263381358	0.569119925714716	0.251898305432457	0.535328430125405	0.0730501700385819
347; 3956; 7077; 6422; 6423;	GO:0042493	response to drug	5	190	2.63157894736842	0.00261218935919283	0.0248879842214216	1	1	0.459541310694412	0.907423808073593	0.185282821835018
1277;	GO:0042542	response to hydrogen peroxide	1	45	2.22222222222222	0.20048682463311	0.231053243274653	1	1	0.907423808073593	0.907423808073593	1
1382;	GO:0042573	retinoic acid metabolic process	1	15	6.66666666666667	0.0748229031998671	0.116001512662042	1	1	0.907423808073593	0.907423808073593	0.863592945573081
348;	GO:0042632	cholesterol homeostasis	1	74	1.35135135135135	0.305852787818102	0.325880883801751	1	1	0.907423808073593	0.907423808073593	1
6423;	GO:0042662	negative regulation of mesodermal cell fate specification	1	4	25	0.0240038731582409	0.0671828519880796	1	1	0.857008849765549	0.907423808073593	0.500154142036207
5176;	GO:0042698	ovulation cycle	1	8	12.5	0.0427955184494293	0.087226534419219	1	1	0.907423808073593	0.907423808073593	0.649372737152881
7043;	GO:0042704	uterine wall breakdown	1	2	50	0.014471553911037	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
2737; 4920; 7291; 6423;	GO:0042733	embryonic digit morphogenesis	4	57	7.01754385964912	0.000219378125008718	0.0053756132843422	0.202924765633064	0.210603000008369	0.147422100005858	0.202705387508055	0.0400196652953295
54898;	GO:0042761	very long-chain fatty acid biosynthetic process	1	13	7.69230769230769	0.065782064732448	0.107765839834727	1	1	0.907423808073593	0.907423808073593	0.802281081680079
26471;	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	29	3.44827586206897	0.135728733985959	0.170549194537331	1	1	0.907423808073593	0.907423808073593	1
2099; 3956; 7043; 2619; 5740;	GO:0042981	regulation of apoptotic process	5	273	1.83150183150183	0.0114233331866094	0.0565278343254897	1	1	0.730232428759098	0.907423808073593	0.420831054972876
348;	GO:0042982	amyloid precursor protein metabolic process	1	11	9.09090909090909	0.0566537711269077	0.0996110261572004	1	1	0.907423808073593	0.907423808073593	0.741571187448853
2260;	GO:0043009	chordate embryonic development	1	3	33.3333333333333	0.0192491787224047	0.0638195406695263	1	1	0.832592643219522	0.907423808073593	0.47511540019729
26471; 7043; 6424; 6422; 6423;	GO:0043065	positive regulation of apoptotic process	5	315	1.58730158730159	0.0198154876861985	0.0653706810266341	1	1	0.835082453755465	0.907423808073593	0.486663127802314
2737; 4318; 1311; 7291; 6422; 4920; 2260;	GO:0043066	negative regulation of apoptotic process	7	522	1.34099616858238	0.0144825735671595	0.0581497223322038	1	1	0.776647979875079	0.907423808073593	0.432905475460724
3956; 6363;	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	2	167	1.19760479041916	0.197670463195649	0.228355769756706	1	1	0.907423808073593	0.907423808073593	1
2099;	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	1	42	2.38095238095238	0.188721967914471	0.219337880384858	1	1	0.907423808073593	0.907423808073593	1
6423;	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	72	1.38888888888889	0.299049964679206	0.321127478850154	1	1	0.907423808073593	0.907423808073593	1
4240;	GO:0043277	apoptotic cell clearance	1	19	5.26315789473684	0.0926455249139971	0.130601621024137	1	1	0.907423808073593	0.907423808073593	0.972285929800287
4318; 7077;	GO:0043312	neutrophil degranulation	2	478	0.418410041841004	0.679501929820652	0.685932547453024	1	1	0.907423808073593	0.907423808073593	1
2625;	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	1	1	100	0.00967088926059922	0.0507325338260943	1	1	0.695125100453372	0.907423808073593	0.377686956987405
4318;	GO:0043388	positive regulation of DNA binding	1	27	3.7037037037037	0.127277286716657	0.164449791720041	1	1	0.907423808073593	0.907423808073593	1
148252; 2260;	GO:0043406	positive regulation of MAP kinase activity	2	58	3.44827586206897	0.0343181089303105	0.0799645256628594	1	1	0.905702534411319	0.907423808073593	0.595309480659381
348;	GO:0043407	negative regulation of MAP kinase activity	1	38	2.63157894736842	0.172768500433013	0.205778859076542	1	1	0.907423808073593	0.907423808073593	1
7043;	GO:0043408	regulation of MAPK cascade	1	54	1.85185185185185	0.234777398326665	0.264537913607509	1	1	0.907423808073593	0.907423808073593	1
2260; 7077; 4920;	GO:0043410	positive regulation of MAPK cascade	3	141	2.12765957446809	0.0329615869543186	0.078119488901253	1	1	0.898410243474029	0.907423808073593	0.581573791399117
2099; 7291; 6424;	GO:0043433	negative regulation of DNA binding transcription factor activity	3	61	4.91803278688525	0.00371617366270283	0.0321398803260785	1	1	0.51163540614106	0.907423808073593	0.23927079297688
1277; 6678;	GO:0043434	response to peptide hormone	2	43	4.65116279069767	0.0201125974456863	0.065451164569013	1	1	0.837706848644703	0.907423808073593	0.487262301190989
6678;	GO:0043473	pigmentation	1	25	4	0.118744029737539	0.156370738749023	1	1	0.907423808073593	0.907423808073593	1
7431;	GO:0043488	regulation of mRNA stability	1	109	0.917431192660551	0.414854631181229	0.43055183344214	1	1	0.907423808073593	0.907423808073593	1
4920;	GO:0043507	positive regulation of JUN kinase activity	1	34	2.94117647058824	0.156504512363655	0.190907664382603	1	1	0.907423808073593	0.907423808073593	1
6422; 6423;	GO:0043508	negative regulation of JUN kinase activity	2	14	14.2857142857143	0.00267027330709002	0.0248879842214216	1	1	0.461957282126574	0.907423808073593	0.185282821835018
7291;	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	1	14	7.14285714285714	0.0703133638315967	0.112689197459654	1	1	0.907423808073593	0.907423808073593	0.838933852974602
